Id	SCANC_S_Iso_SRR17648045	SCANC_S_Iso_SRR17648047	SCANC_S_Iso_SRR17648051	SCANC_S_Iso_SRR17648053	SCANC_S_Iso_SRR17648055	SCANC_G_Crd_SRR17648043	SCANC_G_Crd_SRR17648049	SCANC_G_Crd_SRR17648057	SCANC_G_Crd_SRR17648059	SCANC_G_Crd_SRR17648061	norm.SCANC_S_Iso_SRR17648045	norm.SCANC_S_Iso_SRR17648047	norm.SCANC_S_Iso_SRR17648051	norm.SCANC_S_Iso_SRR17648053	norm.SCANC_S_Iso_SRR17648055	norm.SCANC_G_Crd_SRR17648043	norm.SCANC_G_Crd_SRR17648049	norm.SCANC_G_Crd_SRR17648057	norm.SCANC_G_Crd_SRR17648059	norm.SCANC_G_Crd_SRR17648061	baseMean	Isolated	Crowded	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
LOC126347021	400	642	346	461	352	486	346	343	193	268	385	603	387	409	435	333	283	335	277	284	373.12	444	302	0.748	-0.419	-3.488	0.000486630059888654	0.00918468222191137	0.0222	0.0631	0.0274	0.0274	TRUE	0.4823
LOC126335638	15	16	16	18	14	9	2	6	7	1	14	15	18	16	17	6	2	6	10	1	10.54	16	5	0.472	-1.083	-3.48	0.00050177559180066	0.00935027668268106	0	0.5058	0.1733	0.1733	TRUE	0.4024
LOC126343983	304	371	197	273	260	288	269	185	115	185	292	349	221	242	321	197	220	181	165	196	238.41	285	192	0.743	-0.428	-3.478	0.000506061998129102	0.00941730358643788	0.0198	0.0704	0.0276	0.0276	TRUE	0.103
LOC126354038	497	527	359	475	404	464	460	397	196	300	478	495	402	422	499	318	376	387	282	318	397.68	459	336	0.788	-0.344	-3.476	0.000508054660762193	0.00942869376542227	0.0102	0.0623	0.0172	0.0172	TRUE	0.0865
LOC126283129	217	266	149	231	184	205	122	144	58	160	209	250	167	205	227	140	100	141	83	170	169.14	212	127	0.689	-0.538	-3.474	0.000513456251955272	0.00950311510224533	0.0401	0.0786	0.0475	0.0475	TRUE	0.277
LOC126356200	345	451	339	291	382	275	404	164	125	151	332	424	380	258	472	188	330	160	180	160	288.37	373	204	0.652	-0.616	-3.474	0.000512903684045648	0.00950311510224533	0.0726	0.0669	0.0714	0.0714	TRUE	0.6305
LOC126282382	314	321	226	401	292	344	174	223	169	166	302	302	253	356	360	236	142	218	243	176	258.75	315	203	0.72	-0.474	-3.468	0.000524156185081496	0.00967493152976778	0.0297	0.0688	0.0363	0.0363	TRUE	0.3227
LOC126291801	4440	4864	4245	5010	3287	5949	4247	3652	2469	3438	4272	4572	4752	4449	4058	4073	3474	3563	3548	3642	4040.31	4421	3660	0.853	-0.229	-3.467	0.000526713937477341	0.00968410434419181	0.0036	0.0514	0.0071	0.0071	TRUE	0.0501
LOC126336168	61	32	6	3	36	7	7	2	3	6	59	30	7	3	44	5	6	2	4	6	16.57	29	5	0.34	-1.556	-3.467	0.00052678011038396	0.00968410434419181	0.6313	0.34	0.5616	0.5616	TRUE	0.0602
LOC126272795	81	74	86	82	73	76	43	57	28	57	78	70	96	73	90	52	35	56	40	60	65.01	81	49	0.69	-0.536	-3.465	0.000530394708028088	0.00971134224792983	0.0154	0.1241	0.0374	0.0374	TRUE	0.2333
LOC126272636	2696	2207	2280	2834	2065	2965	2341	1911	980	1222	2594	2074	2552	2517	2549	2030	1915	1865	1408	1295	2079.9	2457	1703	0.758	-0.399	-3.463	0.00053492481518593	0.00978117543590979	0.0219	0.0526	0.0275	0.0275	TRUE	0.2213
LOC126335497	320	544	294	344	332	287	299	268	185	226	308	511	329	305	410	197	245	261	266	239	307.15	373	242	0.724	-0.467	-3.453	0.000553497297747041	0.0100937511213976	0.0303	0.0659	0.0363	0.0363	TRUE	0.4628
LOC126353956	59	95	62	57	60	57	57	35	24	39	57	89	69	51	74	39	47	34	34	41	53.58	68	39	0.676	-0.566	-3.451	0.000559032874991833	0.0101811067193513	0.0209	0.1399	0.0426	0.0426	TRUE	0.1898
LOC126299024	274	201	199	209	196	150	225	114	94	143	264	189	223	186	242	103	184	111	135	152	178.74	221	137	0.705	-0.505	-3.448	0.00056427725498146	0.0102492859385529	0.0344	0.0771	0.0419	0.0419	TRUE	0.4018
LOC126320697	49	81	35	56	71	20	19	5	8	43	47	76	39	50	88	14	16	5	11	46	39.1	60	18	0.487	-1.038	-3.442	0.000576947049227615	0.0104239679171958	0.2974	0.1731	0.2641	0.2641	TRUE	0.9785
LOC126293719	784	786	500	588	570	475	644	392	192	462	754	739	560	522	704	325	527	382	276	489	527.85	656	400	0.698	-0.519	-3.439	0.000584673244237238	0.0105481324802829	0.0463	0.0593	0.0494	0.0494	TRUE	0.2454
LOC126336312	151	278	131	115	113	126	78	94	15	22	145	261	147	102	139	86	64	92	22	23	108.15	159	57	0.538	-0.895	-3.437	0.00058737783697548	0.0105704794140291	0.2455	0.0947	0.205	0.205	TRUE	0.3966
LOC126334868	616	1447	550	293	388	239	343	264	123	380	593	1360	616	260	479	164	281	258	177	403	458.87	662	257	0.556	-0.847	-3.434	0.000594786921329962	0.0106756827312036	0.2343	0.0607	0.188	0.188	TRUE	0.5866
LOC126327460	7	15	2	0	11	0	0	0	0	0	7	14	2	0	14	0	0	0	0	0	3.67	7	0	0.302	-1.727	-3.429	0.00060486190562146	0.0107997500246843	2.4412	1.3606	1.8707	1.8707	TRUE	0.0328
LOC126356336	640	694	562	690	448	717	653	509	362	445	616	652	629	613	553	491	534	497	520	471	557.63	613	503	0.848	-0.238	-3.429	0.000606369369540943	0.0108125316169187	0.0011	0.0589	0.0066	0.0066	TRUE	0.0336
LOC126355781	402	531	456	471	325	569	376	292	191	215	387	499	510	418	401	390	308	285	274	228	370.01	443	297	0.744	-0.428	-3.427	0.000609532389612035	0.0108547625941471	0.0249	0.0632	0.0308	0.0308	TRUE	0.3678
LOC126343426	417	480	340	359	442	355	358	296	222	268	401	451	381	319	546	243	293	289	319	284	352.51	420	286	0.75	-0.415	-3.426	0.000613011475585416	0.0108883273667376	0.0214	0.0639	0.0287	0.0287	TRUE	0.253
LOC126271895	1166	2060	1539	1543	575	727	1407	469	341	541	1122	1936	1723	1370	710	498	1151	458	490	573	1003.04	1372	634	0.605	-0.724	-3.423	0.000618633634764881	0.0109609815395394	0.1493	0.055	0.126	0.126	TRUE	0.3642
LOC126354250	915	1086	742	901	809	957	927	705	430	708	880	1021	831	800	999	655	758	688	618	750	799.99	906	694	0.812	-0.3	-3.423	0.00061950931609374	0.0109609815395394	0.0082	0.0563	0.0138	0.0138	TRUE	0.0618
LOC126300076	35	573	115	47	24	51	39	22	20	27	34	539	129	42	30	35	32	21	29	29	91.8	155	29	0.378	-1.402	-3.423	0.000620429626117224	0.0109630637297997	0.7611	0.1026	0.5734	0.5734	TRUE	2.0921
LOC126267451	45	227	23	63	14	44	11	12	2	2	43	213	26	56	17	30	9	12	3	2	41.15	71	11	0.351	-1.509	-3.42	0.000626948936368893	0.0110228724827773	0.8674	0.167	0.6676	0.6676	TRUE	1.6682
LOC126299614	19146	22048	16590	14853	15784	13870	19977	9481	8379	8537	18421	20723	18572	13189	19485	9496	16342	9251	12040	9044	14656.43	18078	11235	0.707	-0.5	-3.42	0.000627042383711689	0.0110228724827773	0.0507	0.0506	0.0483	0.0483	TRUE	0.8062
LOC126344938	936	1113	825	1054	708	995	976	655	480	780	901	1046	924	936	874	681	798	639	690	826	831.5	936	727	0.819	-0.288	-3.42	0.00062565945931704	0.0110228724827773	0.0071	0.056	0.0124	0.0124	TRUE	0.0695
LOC126331832	308	471	266	286	301	278	289	247	151	203	296	443	298	254	372	190	236	241	217	215	276.22	333	220	0.736	-0.441	-3.417	0.000633661589566006	0.0111106336994635	0.0263	0.0676	0.0328	0.0328	TRUE	0.2806
LOC126356361	3	6	4	10	5	0	1	0	1	0	3	6	4	9	6	0	1	0	1	0	3.03	6	0	0.286	-1.805	-3.415	0.000637953674474775	0.0111715503072448	0	1.6347	0.4481	0.4481	TRUE	0.2711
LOC126266626	747	930	596	713	643	655	768	544	329	533	719	874	667	633	794	448	628	531	473	565	633.19	737	529	0.778	-0.362	-3.413	0.000642574548760496	0.0112380611543145	0.016	0.0578	0.022	0.022	TRUE	0.1345
LOC126328891	37	44	25	17	28	6	14	0	3	15	36	41	28	15	35	4	11	0	4	16	19.04	31	7	0.425	-1.235	-3.412	0.000644987316737088	0.0112514454141914	0.4133	0.3025	0.374	0.374	TRUE	0.8148
LOC126282405	319	257	318	314	291	333	200	190	180	159	307	242	356	279	359	228	164	185	259	168	254.66	309	201	0.728	-0.457	-3.411	0.000647936771080803	0.011274099816806	0.0292	0.0691	0.0357	0.0357	TRUE	0.2371
LOC126355701	32019	34085	33610	36644	37321	18835	28450	9329	20396	14642	30807	32036	37626	32539	46073	12896	23273	9103	29306	15512	26917.19	35816	18018	0.632	-0.663	-3.406	0.000658211851322034	0.0114383151109512	0.1182	0.0504	0.1017	0.1017	TRUE	0.5904
LOC126291954	2748	1005	1492	4554	1944	1755	1025	733	1070	739	2644	945	1670	4044	2400	1202	838	715	1537	783	1677.83	2341	1015	0.591	-0.758	-3.4	0.000674007649225623	0.0116682769084573	0.1808	0.0531	0.1503	0.1503	TRUE	0.1741
LOC126298366	4306	2903	3633	4000	2871	3156	4007	1917	1632	1726	4143	2728	4067	3552	3544	2161	3278	1870	2345	1829	2951.76	3607	2297	0.719	-0.475	-3.398	0.000677822919813272	0.0117008924401486	0.0446	0.0519	0.0437	0.0437	TRUE	0.7082
LOC126297640	1715	2196	1658	2077	1513	2258	1835	1624	938	1474	1650	2064	1856	1844	1868	1546	1501	1585	1348	1562	1682.34	1856	1508	0.844	-0.244	-3.394	0.000689756230212406	0.01188068139782	0.0043	0.0531	0.0087	0.0087	TRUE	0.0486
LOC126272183	34	53	30	36	32	40	16	20	10	14	33	50	34	32	40	27	13	20	14	15	27.68	38	18	0.622	-0.684	-3.393	0.000692243993321773	0.0119085147415392	0.0333	0.2238	0.0737	0.0737	TRUE	0.6321
LOC126272600	221	371	186	231	223	208	204	168	104	172	213	349	208	205	275	142	167	164	149	182	205.49	250	161	0.725	-0.464	-3.392	0.000694281447317551	0.0119135556393347	0.0294	0.0736	0.037	0.037	TRUE	0.5446
LOC126355190	405	508	310	527	382	455	417	355	200	284	390	477	347	468	472	312	341	346	287	301	374.1	431	317	0.793	-0.334	-3.392	0.000693986266075266	0.0119135556393347	0.0104	0.0631	0.0173	0.0173	TRUE	0.1367
LOC126343123	22	18	14	21	25	7	14	5	7	8	21	17	16	19	31	5	11	5	10	8	14.29	21	8	0.558	-0.843	-3.391	0.000696143613240123	0.0119305214720788	0.0293	0.3863	0.1172	0.1172	TRUE	0.362
LOC126355345	156	254	156	233	187	155	186	111	87	142	150	239	175	207	231	106	152	108	125	150	164.33	200	128	0.723	-0.468	-3.39	0.000698351384054879	0.0119533603443679	0.0279	0.0795	0.0367	0.0367	TRUE	0.1581
LOC126284648	147	1377	342	101	185	224	117	107	71	85	141	1294	383	90	228	153	96	104	102	90	268.21	427	109	0.454	-1.14	-3.39	0.000699990136014949	0.011966414603039	0.5392	0.0682	0.3995	0.3995	TRUE	1.352
LOC126285385	641	758	693	874	711	889	611	585	427	494	617	712	776	776	878	609	500	571	614	523	657.5	752	563	0.802	-0.319	-3.384	0.000714472834280877	0.0121473712612784	0.011	0.0576	0.0166	0.0166	TRUE	0.1222
LOC126363134	1431	1474	1350	1173	1255	970	1588	666	568	624	1377	1385	1511	1042	1549	664	1299	650	816	661	1095.47	1373	818	0.692	-0.531	-3.383	0.000716997358746012	0.0121614903439246	0.0581	0.0546	0.0575	0.0575	TRUE	1.3231
LOC126354570	215	340	150	266	200	235	154	148	109	159	207	320	168	236	247	161	126	144	157	168	193.38	236	151	0.724	-0.467	-3.381	0.000721232967073478	0.0121806820200113	0.0302	0.0751	0.0377	0.0377	TRUE	0.2629
LOC126335117	6635	15636	9962	7379	3058	8535	4912	3178	2193	2404	6384	14696	11152	6552	3775	5844	4018	3101	3151	2547	6122.05	8512	3732	0.597	-0.744	-3.38	0.000725617657154153	0.0122155164588186	0.1909	0.051	0.1486	0.1486	TRUE	0.1632
LOC126267838	12	0	5	11	3	0	0	0	0	0	12	0	6	10	4	0	0	0	0	0	3.06	6	0	0.322	-1.633	-3.372	0.00074616905738131	0.0125237971166859	1.7461	1.619	1.6786	1.6786	TRUE	0.0556
LOC126280697	4743	7999	5015	4820	4030	2888	5551	3687	1604	2216	4564	7518	5614	4280	4975	1977	4541	3598	2305	2348	4171.93	5390	2954	0.662	-0.595	-3.371	0.000748184359146314	0.0125392026522448	0.0953	0.0514	0.0793	0.0793	TRUE	0.8368
LOC126346910	498	2010	850	727	687	584	811	343	265	326	479	1889	952	646	848	400	663	335	381	345	693.77	963	425	0.601	-0.736	-3.367	0.000759561266284252	0.0126677012651729	0.1758	0.0572	0.1457	0.1457	TRUE	0.7033
LOC126354580	16	5	13	2	6	3	0	0	0	0	15	5	15	2	7	2	0	0	0	0	4.59	9	0	0.307	-1.703	-3.36	0.000779906204075985	0.0129437896008188	0.6923	1.0969	0.8423	0.8423	TRUE	0.4669
LOC126297709	772	903	604	806	543	594	709	508	341	603	743	849	676	716	670	407	580	496	490	639	626.49	731	522	0.778	-0.363	-3.358	0.000785851071827593	0.0130266259588508	0.0175	0.0579	0.0235	0.0235	TRUE	0.1909
LOC126299372	6255	8940	5290	6065	6273	5495	6545	4667	2992	4748	6018	8403	5922	5386	7744	3762	5354	4554	4299	5030	5647.21	6695	4600	0.758	-0.399	-3.354	0.000795823853474772	0.0131759491086205	0.0278	0.0511	0.0311	0.0311	TRUE	0.1643
LOC126266677	1557	1667	1355	1150	1277	1089	1533	961	492	894	1498	1567	1517	1021	1576	746	1254	938	707	947	1177.08	1436	918	0.724	-0.465	-3.354	0.000796934404632658	0.0131783620252754	0.0401	0.0543	0.0434	0.0434	TRUE	0.5122
LOC126281398	542	531	406	558	460	611	533	410	276	366	521	499	455	495	568	418	436	400	397	388	457.72	508	408	0.84	-0.252	-3.351	0.00080636762706287	0.0133021442247002	0.0021	0.0607	0.0083	0.0083	TRUE	0.0494
LOC126283678	29	62	44	49	39	44	31	15	12	22	28	58	49	44	48	30	25	15	17	23	33.78	45	22	0.634	-0.657	-3.349	0.000810760439594801	0.0133423817402715	0.0453	0.1924	0.0767	0.0767	TRUE	0.3361
LOC126267498	49	145	48	29	62	26	49	24	12	8	47	136	54	26	77	18	40	23	17	8	44.65	68	21	0.519	-0.946	-3.348	0.000815147768591339	0.0133823357826792	0.2974	0.1578	0.2632	0.2632	TRUE	0.3351
LOC126293435	32	30	40	35	36	13	32	15	9	4	31	28	45	31	44	9	26	15	13	4	24.62	36	13	0.564	-0.827	-3.347	0.000817606587896381	0.0134065886963705	0.132	0.2453	0.1616	0.1616	TRUE	0.8382
LOC126291750	135	207	140	138	158	92	138	86	57	115	130	195	157	123	195	63	113	84	82	122	126.23	160	93	0.685	-0.546	-3.344	0.000827132138895287	0.0135302968684679	0.0505	0.0883	0.0577	0.0577	TRUE	0.1345
LOC126285032	882	2462	785	394	691	410	868	255	250	179	849	2314	879	350	853	281	710	249	359	190	703.28	1049	358	0.539	-0.891	-3.339	0.000839447482099182	0.0137153267440104	0.3386	0.0571	0.2575	0.2575	TRUE	0.6965
LOC126356526	583	593	541	587	561	478	698	317	202	319	561	557	606	521	693	327	571	309	290	338	477.35	588	367	0.716	-0.482	-3.338	0.000844825979533646	0.0137867121319595	0.044	0.0603	0.0469	0.0469	TRUE	1.1459
LOC126292146	203	403	189	117	183	162	149	91	84	112	195	379	212	104	226	111	122	89	121	119	167.64	223	112	0.639	-0.645	-3.335	0.000851635002057986	0.013881244025191	0.1052	0.0789	0.0996	0.0996	TRUE	0.293
LOC126365771	983	708	1028	1056	627	906	613	569	525	448	946	665	1151	938	774	620	501	555	754	475	737.98	895	581	0.732	-0.45	-3.335	0.000853226270209472	0.013890605035508	0.0381	0.0568	0.0406	0.0406	TRUE	0.1822
LOC126298990	519	1547	620	203	406	140	573	160	54	69	499	1454	694	180	501	96	469	156	78	73	420.03	666	174	0.475	-1.074	-3.331	0.000864789088936638	0.0139508786271424	0.549	0.0617	0.4004	0.4004	TRUE	0.7483
LOC126334626	2055	2200	2009	2418	1704	2755	2145	1900	1256	1544	1977	2068	2249	2147	2104	1886	1755	1854	1805	1636	1948.01	2109	1787	0.868	-0.204	-3.331	0.000864203915226538	0.0139508786271424	0.002	0.0527	0.0056	0.0056	TRUE	0.0275
LOC126355138	512	531	442	539	375	519	500	320	300	272	493	499	495	479	463	355	409	312	431	288	422.39	486	359	0.796	-0.33	-3.332	0.000862379204076853	0.0139508786271424	0.0119	0.0616	0.0183	0.0183	TRUE	0.1385
LOC126334657	65	64	65	55	44	58	33	31	32	34	63	60	73	49	54	40	27	30	46	36	47.76	60	36	0.695	-0.525	-3.33	0.000869800346202965	0.0139607554979863	0.0088	0.1508	0.0388	0.0388	TRUE	0.1556
LOC126273126	5610	10652	4024	2762	3393	1930	4842	2041	1582	1389	5398	10012	4505	2453	4189	1321	3961	1991	2273	1472	3757.4	5311	2204	0.591	-0.758	-3.324	0.000888629003212168	0.0142128613054742	0.2206	0.0515	0.1748	0.1748	TRUE	0.4818
LOC126295414	263	500	187	238	357	262	101	177	139	124	253	470	209	211	441	179	83	173	200	131	235.02	317	153	0.63	-0.666	-3.319	0.000903352987006905	0.014397781154641	0.129	0.0707	0.1155	0.1155	TRUE	0.091
LOC126279129	1098	1322	1061	1216	924	1266	1237	764	619	595	1056	1243	1188	1080	1141	867	1012	745	889	630	985.12	1142	829	0.788	-0.344	-3.317	0.0009084884110924	0.0144482114454669	0.0164	0.0551	0.0222	0.0222	TRUE	0.2163
LOC126284930	44	185	57	38	25	40	21	19	19	20	42	174	64	34	31	27	17	19	27	21	45.62	69	22	0.53	-0.916	-3.317	0.000908632669423533	0.0144482114454669	0.2928	0.1555	0.261	0.261	TRUE	1.7861
LOC126298602	55	105	39	36	52	22	46	18	22	17	53	99	44	32	64	15	38	18	32	18	41.13	58	24	0.59	-0.762	-3.312	0.000925445810261791	0.0145797743049202	0.1488	0.167	0.1528	0.1528	TRUE	0.3165
LOC126356631	915	1271	740	903	951	799	990	631	437	664	880	1195	828	802	1174	547	810	616	628	703	818.32	976	661	0.753	-0.409	-3.313	0.000923088799912423	0.0145797743049202	0.0294	0.0561	0.0333	0.0333	TRUE	0.0984
LOC126298285	85	86	44	68	81	42	64	38	14	44	82	81	49	60	100	29	52	37	20	47	55.72	74	37	0.641	-0.641	-3.311	0.000929573251658402	0.0146110944124305	0.0747	0.1364	0.0887	0.0887	TRUE	0.1511
LOC126283661	56	56	56	35	39	29	38	14	9	33	54	53	63	31	48	20	31	14	13	35	36.09	50	23	0.618	-0.695	-3.31	0.000932923357563528	0.014630080529231	0.0838	0.1833	0.1075	0.1075	TRUE	0.346
LOC126298939	27	76	50	27	26	20	23	14	15	18	26	71	56	24	32	14	19	14	22	19	29.62	42	18	0.591	-0.759	-3.309	0.000935984056226653	0.0146612456697246	0.1222	0.2124	0.1403	0.1403	TRUE	0.173
LOC126354003	37	43	38	36	46	13	42	15	9	9	36	40	43	32	57	9	34	15	13	10	28.77	42	16	0.58	-0.785	-3.309	0.000937673113207042	0.0146708786406586	0.139	0.2172	0.1573	0.1573	TRUE	2.3181
LOC126272560	2486	3938	3252	1538	1536	1568	2576	398	429	651	2392	3701	3641	1366	1896	1074	2107	388	616	690	1787.1	2599	975	0.57	-0.811	-3.306	0.000948038785795712	0.0147556614723915	0.2849	0.0529	0.2191	0.2191	TRUE	0.4057
LOC126354704	717	4505	1520	772	803	435	816	674	355	633	690	4234	1702	686	991	298	668	658	510	671	1110.62	1661	561	0.544	-0.879	-3.305	0.000948493357695271	0.0147556614723915	0.3568	0.0546	0.2686	0.2686	TRUE	1.0433
LOC126272947	117	157	90	80	72	78	53	58	23	79	113	148	101	71	89	53	43	57	33	84	79.09	104	54	0.653	-0.615	-3.302	0.000960153409303912	0.014903139874983	0.0767	0.111	0.0841	0.0841	TRUE	0.3719
LOC126272934	122	197	108	110	127	84	131	62	59	69	117	185	121	98	157	58	107	60	85	73	106.1	136	77	0.679	-0.559	-3.301	0.000963697074389478	0.0149241931282153	0.0575	0.0955	0.0648	0.0648	TRUE	0.2368
LOC126285239	131	309	155	159	121	103	132	120	65	90	126	290	174	141	149	71	108	117	93	95	136.49	176	97	0.67	-0.578	-3.299	0.000969886407678038	0.0149860615865094	0.0719	0.0854	0.0745	0.0745	TRUE	1.4613
LOC126355979	60	236	119	162	49	55	92	8	25	30	58	222	133	144	60	38	75	8	36	32	80.55	123	38	0.521	-0.94	-3.297	0.000975634909111642	0.0150578499701197	0.3792	0.1099	0.3051	0.3051	TRUE	0.2415
LOC126335901	209	591	311	216	278	159	284	110	131	95	201	555	348	192	343	109	232	107	188	101	237.71	328	147	0.615	-0.701	-3.297	0.00097812590990855	0.0150792571144931	0.1652	0.0705	0.1422	0.1422	TRUE	0.3003
LOC126274703	320	378	281	275	290	264	320	194	172	196	308	355	315	244	358	181	262	189	247	208	266.66	316	217	0.761	-0.394	-3.295	0.000985127110735351	0.0151574968077029	0.0213	0.0683	0.0286	0.0286	TRUE	0.1911
LOC126267330	45	130	39	32	35	13	49	10	4	8	43	122	44	28	43	9	40	10	6	8	35.37	56	15	0.487	-1.038	-3.292	0.000995790259310216	0.0152536875374826	0.4311	0.186	0.3683	0.3683	TRUE	3.4336
LOC126365912	206	353	217	203	288	183	234	148	98	160	198	332	243	180	356	125	191	144	141	170	208.02	262	154	0.696	-0.523	-3.291	0.000999149178844918	0.0152826188508877	0.0556	0.0733	0.059	0.059	TRUE	0.0924
LOC126267123	670	963	601	671	691	772	755	509	303	402	645	905	673	596	853	529	618	497	435	426	617.56	734	501	0.759	-0.398	-3.29	0.00100053040240443	0.0152866272555281	0.0272	0.058	0.0318	0.0318	TRUE	0.1342
LOC126272573	869	2985	899	237	459	251	593	49	44	57	836	2806	1006	210	567	172	485	48	63	60	625.35	1085	166	0.389	-1.362	-3.289	0.00100644750090653	0.0153256035840383	0.8121	0.0579	0.5701	0.8121	TRUE	0.8124
LOC126271919	4817	5665	4483	4554	3259	4560	4441	3439	1825	3735	4635	5324	5019	4044	4023	3122	3633	3356	2622	3957	3973.48	4609	3338	0.788	-0.344	-3.285	0.00101970415005465	0.0154929243443787	0.0191	0.0515	0.0238	0.0238	TRUE	0.1765
LOC126273160	705	919	686	905	543	935	683	607	417	570	678	864	768	804	670	640	559	592	599	604	677.82	757	599	0.832	-0.266	-3.282	0.00103024388264864	0.0156009991054299	0.006	0.0573	0.0113	0.0113	TRUE	0.0758
LOC126356015	130	261	84	115	108	89	114	64	46	75	125	245	94	102	133	61	93	62	66	79	106.21	140	72	0.654	-0.612	-3.276	0.00105180400907257	0.0158571644149252	0.0894	0.0955	0.0906	0.0906	TRUE	1.4287
LOC126312183	83	122	76	58	124	32	72	40	38	43	80	115	85	52	153	22	59	39	55	46	70.42	97	44	0.62	-0.69	-3.274	0.00105854398731989	0.0159258643687098	0.1332	0.1185	0.1299	0.1299	TRUE	0.1765
LOC126354000	210	296	158	195	195	198	189	142	99	150	202	278	177	173	241	136	155	139	142	159	180.09	214	146	0.758	-0.399	-3.272	0.00106636111624972	0.0159787956766791	0.0198	0.0769	0.0286	0.0286	TRUE	0.2403
LOC126267027	70	32	37	71	23	31	8	28	7	20	67	30	41	63	28	21	7	27	10	21	31.66	46	17	0.577	-0.794	-3.27	0.00107399425558456	0.0160237495451556	0.1785	0.2019	0.1843	0.1843	TRUE	0.1233
LOC126298917	296	344	196	266	240	241	266	178	131	200	285	323	219	236	296	165	218	174	188	212	231.64	272	191	0.773	-0.371	-3.271	0.00107338143876979	0.0160237495451556	0.0165	0.071	0.0246	0.0246	TRUE	0.1115
LOC126293576	188	422	172	185	226	139	157	100	106	155	181	397	193	164	279	95	128	98	152	164	185.1	243	127	0.659	-0.601	-3.265	0.00109367910115083	0.0162729442730056	0.0962	0.0762	0.0919	0.0919	TRUE	0.4445
LOC126351978	406	927	756	367	612	156	587	94	202	162	391	871	846	326	756	107	480	92	290	172	433.02	638	228	0.566	-0.821	-3.264	0.00109666526788461	0.016299620124087	0.3289	0.0613	0.2452	0.2452	TRUE	0.3836
LOC126285144	166	317	107	192	149	153	128	74	23	109	160	298	120	170	184	105	105	72	33	115	136.21	186	86	0.628	-0.672	-3.263	0.00110380931188622	0.0163879689033194	0.1446	0.0855	0.13	0.13	TRUE	0.5816
LOC126295201	21	331	23	19	41	21	26	13	14	11	20	311	26	17	51	14	21	13	20	12	50.46	85	16	0.429	-1.219	-3.26	0.0011124107384341	0.0164798462866284	0.7906	0.1454	0.6188	0.6188	TRUE	6.6821
LOC126362698	1354	1705	1188	1230	1114	1328	1369	1042	670	1014	1303	1602	1330	1092	1375	909	1120	1017	963	1074	1178.55	1340	1017	0.811	-0.302	-3.259	0.00111680191778632	0.0165269744258325	0.0116	0.0543	0.0171	0.0171	TRUE	0.1476
LOC126334765	192	193	171	159	149	178	145	150	93	117	185	181	191	141	184	122	119	146	134	124	152.71	176	129	0.792	-0.336	-3.254	0.00113788394716545	0.0167482293473414	0.0055	0.0817	0.0168	0.0168	TRUE	0.1443
LOC126356044	429	560	285	348	376	318	428	179	96	228	413	526	319	309	464	218	350	175	138	242	315.33	406	225	0.677	-0.562	-3.252	0.0011446109015999	0.0168110110805947	0.0828	0.0655	0.079	0.079	TRUE	0.4194
LOC126272446	192	251	177	200	221	168	202	151	100	145	185	236	198	178	273	115	165	147	144	154	179.41	214	145	0.757	-0.401	-3.247	0.00116539032872436	0.0169705117316166	0.0211	0.077	0.0299	0.0299	TRUE	0.2537
LOC126295371	351	457	276	446	262	305	318	285	162	283	338	430	309	396	323	209	260	278	233	300	307.53	359	256	0.78	-0.358	-3.247	0.00116541035246038	0.0169705117316166	0.0171	0.0659	0.0242	0.0242	TRUE	0.1406
LOC126336975	306	376	264	285	218	278	260	206	120	247	294	353	296	253	269	190	213	201	172	262	250.37	293	208	0.778	-0.361	-3.248	0.00116165521065632	0.0169705117316166	0.0165	0.0694	0.024	0.024	TRUE	0.2283
LOC126355244	110	130	79	126	90	98	104	63	46	81	106	122	88	112	111	67	85	61	66	86	90.5	108	73	0.757	-0.401	-3.247	0.0011644989771166	0.0169705117316166	0.0067	0.1033	0.0245	0.0245	TRUE	0.0983
LOC126284921	45	76	31	53	47	34	43	29	20	20	43	71	35	47	58	23	35	28	29	21	39.12	51	27	0.669	-0.581	-3.242	0.00118733000362257	0.0172345807858455	0.0376	0.173	0.0644	0.0644	TRUE	0.2064
LOC126272084	1218	1175	1116	1290	1048	1537	1211	946	553	929	1172	1104	1249	1146	1294	1052	991	923	795	984	1070.97	1193	949	0.837	-0.257	-3.239	0.00119999258681662	0.0173998925088409	0.0062	0.0547	0.0113	0.0113	TRUE	0.096
LOC126278246	2162	2429	1735	2530	1411	2581	1991	1597	1043	1616	2080	2283	1942	2247	1742	1767	1629	1558	1499	1712	1845.88	2059	1633	0.834	-0.261	-3.234	0.00122187614134226	0.0176588158086272	0.0075	0.0529	0.0123	0.0123	TRUE	0.0906
LOC126284498	618	782	1280	830	530	706	383	638	257	425	595	735	1433	737	654	483	313	623	369	450	639.26	831	448	0.672	-0.575	-3.23	0.00123849702804078	0.0178110566189565	0.0988	0.0578	0.0897	0.0897	TRUE	1.9835
LOC126292159	118	993	253	124	104	163	83	102	58	92	114	933	283	110	128	112	68	100	83	97	202.84	314	92	0.528	-0.921	-3.229	0.00124252032649861	0.0178272953147526	0.4661	0.0739	0.354	0.354	TRUE	2.0667
