Id	SCANC_S_Iso_SRR17648044	SCANC_S_Iso_SRR17648046	SCANC_S_Iso_SRR17648050	SCANC_S_Iso_SRR17648052	SCANC_S_Iso_SRR17648054	SCANC_G_Crd_SRR17648042	SCANC_G_Crd_SRR17648048	SCANC_G_Crd_SRR17648056	SCANC_G_Crd_SRR17648058	SCANC_G_Crd_SRR17648060	norm.SCANC_S_Iso_SRR17648044	norm.SCANC_S_Iso_SRR17648046	norm.SCANC_S_Iso_SRR17648050	norm.SCANC_S_Iso_SRR17648052	norm.SCANC_S_Iso_SRR17648054	norm.SCANC_G_Crd_SRR17648042	norm.SCANC_G_Crd_SRR17648048	norm.SCANC_G_Crd_SRR17648056	norm.SCANC_G_Crd_SRR17648058	norm.SCANC_G_Crd_SRR17648060	baseMean	Isolated	Crowded	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
LOC126278697	30994	29990	29336	43125	25175	58477	51388	33350	34001	43961	27861	23551	33691	34473	26728	50103	49779	39204	41495	51119	37800.3	29261	46340	1.45	0.536	4.613	3.96547808321516e-06	0.00038113909348388	0.02	0.0705	0.0248	0.0248	TRUE	0.1487
LOC126267269	33	52	38	31	25	106	50	126	131	74	30	41	44	25	27	91	48	148	160	86	69.88	33	107	2.801	1.486	4.601	4.20766903168701e-06	0.00040121270427154	0.1273	0.2403	0.1424	0.1424	TRUE	0.0786
LOC126293693	63	42	106	47	97	254	176	193	230	235	57	33	122	38	103	218	170	227	281	273	152.09	71	234	2.883	1.528	4.6	4.23396284234235e-06	0.00040121270427154	0.1675	0.1484	0.1629	0.1629	TRUE	0.8389
LOC126354818	98	105	76	182	68	360	154	169	254	475	88	82	87	145	72	308	149	199	310	552	199.41	95	304	2.778	1.474	4.597	4.27904785032759e-06	0.000402649425692364	0.1565	0.1298	0.1523	0.1523	TRUE	0.3057
LOC126334543	324	420	461	248	392	891	765	980	974	538	291	330	529	198	416	763	741	1152	1189	626	623.57	353	894	2.3	1.201	4.583	4.59079627345461e-06	0.000423107908600036	0.1027	0.0893	0.1011	0.1011	TRUE	0.1523
LOC126365822	511	668	382	663	439	965	747	579	814	1155	459	525	439	530	466	827	724	681	993	1343	698.62	484	914	1.74	0.799	4.557	5.1946949785419e-06	0.000469126279404428	0.0417	0.0872	0.047	0.047	TRUE	0.4213
LOC126295317	16	25	6	25	12	83	57	72	46	19	14	20	7	20	13	71	55	85	56	22	36.28	15	58	3.233	1.693	4.554	5.26803266523743e-06	0.000472577650289566	0.1463	0.3978	0.1813	0.1813	TRUE	0.1822
LOC126336408	6149	3662	2309	20509	762	51487	5431	38113	97423	91638	5527	2876	2652	16394	809	44114	5261	44803	118896	106558	34789.07	5652	63926	8.021	3.004	4.54	5.63557406262535e-06	0.000498896609122939	0.8852	0.0706	0.7137	0.7137	TRUE	0.2184
LOC126295193	108	104	48	114	81	201	128	168	147	115	97	82	55	91	86	172	124	197	179	134	121.78	82	161	1.801	0.849	4.531	5.8662592385486e-06	0.000515924080483072	0.0304	0.1678	0.0457	0.0457	TRUE	0.1534
LOC126336270	5	9	0	27	11	51	64	40	64	72	4	7	0	22	12	44	62	47	78	84	35.94	9	63	5.182	2.374	4.522	6.11670203837481e-06	0.000527604760438279	0.3957	0.401	0.3972	0.3972	TRUE	0.6726
LOC126355150	83	39	22	229	61	921	99	539	275	624	75	31	25	183	65	789	96	634	336	726	295.82	76	516	5.098	2.35	4.508	6.53811295654622e-06	0.000549855299645537	0.5404	0.1104	0.4454	0.4454	TRUE	0.3429
LOC126336391	2	6	0	5	5	175	2	1277	46	4	2	5	0	4	5	150	2	1501	56	5	172.96	3	343	35.368	5.144	4.502	6.7231984453063e-06	0.00056190905764001	2.5531	0.1389	1.8842	2.5531	TRUE	5.6631
LOC126292016	0	3	1	0	0	7	11	37	44	9	0	2	1	0	0	6	11	43	54	10	12.78	1	25	18.754	4.229	4.49	7.12518891260918e-06	0.000591830506222649	0.8547	1.0002	0.8882	0.8882	TRUE	0.2215
LOC126336630	2	0	1	2	6	10	23	34	12	62	2	0	1	2	6	9	22	40	15	72	16.85	2	32	9.933	3.312	4.483	7.35390689686095e-06	0.000603379092708298	0.6488	0.7758	0.6681	0.6681	TRUE	0.3237
LOC126354823	444	464	389	587	356	1015	535	515	727	886	399	364	447	469	378	870	518	605	887	1030	596.82	411	782	1.742	0.801	4.472	7.75884845561525e-06	0.000632745847386417	0.0443	0.0901	0.0497	0.0497	TRUE	0.1007
LOC126285295	0	0	0	0	1	73	0	249	5	2	0	0	0	0	1	63	0	293	6	2	36.47	0	73	47.468	5.569	4.467	7.93970387470316e-06	0.000643594309265095	4.8144	0.3961	2.9989	2.9989	TRUE	1.225
LOC126293510	531	539	210	473	342	838	600	1177	605	1328	477	423	241	378	363	718	581	1384	738	1544	684.83	376	993	2.348	1.232	4.45	8.58248014914401e-06	0.000679328546393422	0.122	0.0876	0.1167	0.1167	TRUE	0.0967
LOC126278170	953	1292	800	1303	724	1663	1269	1502	1005	1364	857	1015	919	1042	769	1425	1229	1766	1227	1586	1183.26	920	1447	1.427	0.513	4.443	8.86606048716972e-06	0.000697670818218455	0.0194	0.0803	0.025	0.025	TRUE	0.1739
LOC126334757	1552	1850	1243	2121	1254	3144	1625	2287	2273	2674	1395	1453	1428	1695	1331	2694	1574	2688	2774	3109	2014.19	1460	2568	1.598	0.677	4.431	9.39986940660029e-06	0.000731125102515685	0.0354	0.0761	0.04	0.04	TRUE	0.5803
LOC126266871	4	23	13	28	30	63	221	79	118	34	4	18	15	22	32	54	214	93	144	40	63.53	18	109	4.502	2.171	4.424	9.68786165282781e-06	0.000744913522288291	0.4072	0.2573	0.3796	0.3796	TRUE	0.1302
LOC126277874	1214	1406	999	1549	1026	1574	1522	1231	1286	1160	1091	1104	1147	1238	1089	1349	1474	1447	1569	1349	1285.85	1134	1438	1.227	0.295	4.424	9.67156238995819e-06	0.000744913522288291	0.0026	0.0795	0.0064	0.0064	TRUE	0.0331
LOC126276993	74	211	97	145	110	279	216	248	210	177	67	166	111	116	117	239	209	292	256	206	177.82	115	240	1.899	0.925	4.416	1.0053685799395e-05	0.000757556734077686	0.0521	0.1371	0.0626	0.0626	TRUE	0.6487
LOC126281184	1783	1815	1313	2008	1507	2307	1975	2002	1528	1764	1603	1425	1508	1605	1600	1977	1913	2353	1865	2051	1790.03	1548	2032	1.255	0.327	4.415	1.00972542537259e-05	0.000757556734077686	0.0051	0.0769	0.0089	0.0089	TRUE	0.0959
LOC126284071	309	400	400	357	422	654	773	640	472	913	278	314	459	285	448	560	749	752	576	1062	548.38	357	740	1.893	0.92	4.414	1.01337850872461e-05	0.000757556734077686	0.0624	0.0919	0.0663	0.0663	TRUE	0.4159
LOC126336401	94	51	84	143	80	242	178	234	143	148	84	40	96	114	85	207	172	275	175	172	142.17	84	200	2.149	1.103	4.402	1.0710127249646e-05	0.000796218078846608	0.0791	0.1538	0.0893	0.0893	TRUE	0.8892
LOC126355162	74	109	70	108	66	143	179	104	164	105	67	86	80	86	70	123	173	122	200	122	112.93	78	148	1.729	0.79	4.394	1.11304560148069e-05	0.000822919868874955	0.0289	0.1755	0.0436	0.0436	TRUE	0.224
LOC126334853	57	84	38	164	54	304	68	2081	216	355	51	66	44	131	57	260	66	2446	264	413	379.83	70	690	6.812	2.768	4.392	1.12078167451087e-05	0.000824111377716847	0.8463	0.1015	0.6714	0.6714	TRUE	3.2167
LOC126272642	167	107	126	251	110	428	397	222	292	182	150	84	145	201	117	367	385	261	356	212	227.65	139	316	2.052	1.037	4.384	1.16469428364855e-05	0.000851745993520377	0.0761	0.1224	0.0824	0.0824	TRUE	0.277
LOC126285371	365	446	273	485	340	573	426	420	400	435	328	350	314	388	361	491	413	494	488	506	413.19	348	478	1.288	0.365	4.377	1.2021110682153e-05	0.000869656265263715	0.0043	0.099	0.0105	0.0105	TRUE	0.0712
LOC126339323	442	532	338	647	362	678	563	597	528	529	397	418	388	517	384	581	545	702	644	615	519.24	421	617	1.343	0.426	4.371	1.23876528335059e-05	0.000885658316228243	0.0109	0.0931	0.017	0.017	TRUE	0.1971
LOC126354154	415	496	135	502	160	1444	395	1027	622	1345	373	389	155	401	170	1237	383	1207	759	1564	663.89	298	1030	2.885	1.528	4.37	1.24397608328729e-05	0.000885658316228243	0.2263	0.0881	0.1993	0.1993	TRUE	0.1188
LOC126284484	40	73	19	30	32	101	123	279	49	130	36	57	22	24	34	87	119	328	60	151	91.77	35	149	3.402	1.766	4.366	1.26735332437134e-05	0.000897552964881089	0.2729	0.1997	0.2609	0.2609	TRUE	0.5525
LOC126336321	0	1	0	0	0	982	424	74	0	1	0	1	0	0	0	841	411	87	0	1	134.1	0	268	44.5	5.476	4.358	1.31263275805042e-05	0.000911748022183483	5.3732	0.1588	2.8886	5.3732	TRUE	0.181
LOC126292207	420	66	368	536	222	1144	1081	870	996	1321	378	52	423	428	236	980	1047	1023	1216	1536	731.78	303	1160	3.109	1.637	4.349	1.36835831051943e-05	0.000939419868691299	0.2755	0.0865	0.2361	0.2361	TRUE	2.5294
LOC126336144	9	0	3	15	2	50	30	91	32	24	8	0	3	12	2	43	29	107	39	28	27.15	5	49	6.466	2.693	4.338	1.43661090748853e-05	0.000981270881785061	0.5897	0.5081	0.5711	0.5711	TRUE	1.5612
LOC126284552	587	360	673	702	881	1551	1158	1797	1480	1252	528	283	773	561	935	1329	1122	2112	1806	1456	1090.49	616	1565	2.249	1.17	4.326	1.52026920096221e-05	0.0010279770034245	0.1221	0.0811	0.1152	0.1152	TRUE	0.3092
LOC126355070	1	5	0	3	0	337	2	247	0	25	1	4	0	2	0	289	2	290	0	29	61.73	1	122	25.865	4.693	4.305	1.66714184890342e-05	0.00111607267257932	3.3107	0.2628	2.3004	2.3004	TRUE	0.0462
LOC126354938	1	0	0	4	1	18	0	46	39	120	1	0	0	3	1	15	0	54	48	140	26.18	1	51	20.071	4.327	4.296	1.73862831592901e-05	0.00115063442606668	2.0418	0.5243	1.5898	1.5898	TRUE	0.2466
LOC126277009	208	166	166	161	231	354	343	365	304	237	187	130	191	129	245	303	332	429	371	276	259.31	176	342	1.754	0.811	4.292	1.76999654915267e-05	0.0011618084666048	0.048	0.1161	0.0558	0.0558	TRUE	0.4223
LOC126281861	26	5	13	33	9	56	52	57	55	150	23	4	15	26	10	48	50	67	67	174	48.51	16	81	3.886	1.958	4.291	1.78107916950458e-05	0.0011634078303327	0.335	0.3153	0.3317	0.3317	TRUE	2.4673
LOC126267019	479	388	399	555	324	764	570	557	582	476	431	305	458	444	344	655	552	655	710	554	510.64	396	625	1.421	0.506	4.281	1.85934599969166e-05	0.00120285383518515	0.0195	0.0935	0.0263	0.0263	TRUE	0.2019
LOC126328190	83	7	2	91	7	423	114	264	539	329	75	5	2	73	7	362	110	310	658	383	198.61	32	365	7.217	2.851	4.269	1.96082534766367e-05	0.0012564221846744	0.9964	0.1301	0.7837	0.7837	TRUE	0.2651
LOC126266656	91	174	110	145	126	213	181	179	170	179	82	137	126	116	134	182	175	210	207	208	157.83	119	196	1.483	0.569	4.267	1.98424432450207e-05	0.00126540244694312	0.0151	0.1455	0.0281	0.0281	TRUE	0.3223
LOC126267296	183	154	117	123	102	255	201	160	192	175	164	121	134	98	108	218	195	188	234	203	166.55	125	208	1.488	0.573	4.256	2.07822375137264e-05	0.0012946564258551	0.0172	0.1416	0.0292	0.0292	TRUE	0.3309
LOC126335044	380	237	484	455	367	797	1136	552	672	800	342	186	556	364	390	683	1100	649	820	930	601.95	368	836	2.032	1.023	4.257	2.07277164194967e-05	0.0012946564258551	0.0921	0.09	0.0917	0.0917	TRUE	0.4147
LOC126284029	106	96	64	128	89	188	119	175	121	145	95	75	74	102	94	161	115	206	148	169	123.93	88	160	1.62	0.696	4.252	2.11797231509174e-05	0.00130851093399745	0.0254	0.1661	0.0396	0.0396	TRUE	0.1502
LOC126365722	2	5	1	2	1	4	23	55	135	1	2	4	1	2	1	3	22	65	165	1	26.58	2	51	13.542	3.759	4.252	2.11991218498398e-05	0.00130851093399745	1.387	0.5174	1.2307	1.2307	TRUE	0.3205
LOC126325851	20	18	8	33	42	56	87	60	85	68	18	14	9	26	45	48	84	71	104	79	49.79	22	77	2.816	1.493	4.242	2.21509081851627e-05	0.00134869964045045	0.1605	0.309	0.1837	0.1837	TRUE	0.678
LOC126297723	1349	1450	1116	2004	1342	2738	1682	1564	1854	1924	1213	1139	1282	1602	1425	2346	1629	1839	2263	2237	1697.34	1332	2063	1.395	0.48	4.24	2.23156500227105e-05	0.00135260985002519	0.0202	0.0772	0.026	0.026	TRUE	0.1709
LOC126335863	0	0	0	0	0	24	6	12	7	1	0	0	0	0	0	21	6	14	9	1	5.02	0	10	20.861	4.383	4.239	2.24403201378166e-05	0.00135406703037874	0.8355	2.4387	1.26	1.26	TRUE	0.0709
LOC126354030	826	1067	720	972	767	1229	1058	999	752	872	742	838	827	777	814	1053	1025	1174	918	1014	918.25	800	1037	1.242	0.313	4.237	2.26767741642943e-05	0.00136222621944082	0.0038	0.0832	0.0083	0.0083	TRUE	0.0657
LOC126350552	692	637	730	602	923	1589	1504	1660	1915	813	622	500	838	481	980	1361	1457	1951	2337	945	1147.4	684	1610	2.083	1.059	4.228	2.35377687545793e-05	0.00139526086502916	0.1059	0.0806	0.1015	0.1015	TRUE	0.1129
LOC126354281	37	40	51	90	30	100	167	116	148	70	33	31	59	72	32	86	162	136	181	81	87.29	45	129	2.43	1.281	4.225	2.38627271056342e-05	0.0014083195435676	0.126	0.2064	0.1383	0.1383	TRUE	0.1305
LOC126284861	88	53	130	90	55	163	189	210	234	246	79	42	149	72	58	140	183	247	286	286	154.16	80	228	2.439	1.286	4.22	2.44435267783618e-05	0.00143005259273755	0.1465	0.1473	0.1466	0.1466	TRUE	0.5652
LOC126298393	549	571	515	712	497	925	698	569	609	736	493	448	591	569	528	793	676	669	743	856	636.68	526	747	1.311	0.39	4.214	2.50558334929012e-05	0.00144700126815656	0.0096	0.0889	0.0158	0.0158	TRUE	0.0832
LOC126335199	66	54	37	48	39	78	92	82	65	69	59	42	42	38	41	67	89	96	79	80	63.59	44	82	1.639	0.713	4.206	2.5960371072388e-05	0.00146774266029434	0.0099	0.2571	0.0351	0.0351	TRUE	0.2785
LOC126268159	451	508	330	522	482	597	617	548	501	530	405	399	379	417	512	512	598	644	611	616	509.34	422	596	1.304	0.383	4.205	2.60701513442447e-05	0.00146778224472032	0.0085	0.0935	0.0147	0.0147	TRUE	0.1607
LOC126267256	125	183	84	152	117	281	150	164	205	216	112	144	96	122	124	241	145	193	250	251	167.85	120	216	1.607	0.685	4.202	2.64960911280933e-05	0.00148554750924843	0.0311	0.141	0.0426	0.0426	TRUE	0.3498
LOC126281576	38	103	53	43	77	140	123	122	137	125	34	81	61	34	82	120	119	143	167	145	98.71	58	139	2.09	1.064	4.176	2.97122144109111e-05	0.00164529858894329	0.0812	0.1906	0.0962	0.0962	TRUE	0.2552
LOC126297493	950	1327	817	1239	883	1454	1117	1089	1041	1118	854	1042	938	990	937	1246	1082	1280	1270	1300	1094.06	952	1236	1.24	0.311	4.173	3.00966571934292e-05	0.0016597566360442	0.0046	0.0811	0.0087	0.0087	TRUE	0.0597
LOC126279939	235	157	176	451	158	654	259	1948	489	920	211	123	202	361	168	560	251	2290	597	1070	583.27	213	954	3.366	1.751	4.16	3.18240557914459e-05	0.001740749978576	0.3849	0.0906	0.3217	0.3217	TRUE	0.4414
LOC126278001	778	709	544	755	543	975	757	676	646	719	699	557	625	604	576	835	733	795	788	836	704.87	612	797	1.244	0.314	4.145	3.40394044171027e-05	0.00185181399853221	0.004	0.0871	0.0088	0.0088	TRUE	0.0774
LOC126285003	33030	37855	25278	35175	31616	44846	34859	32914	31842	36586	29691	29727	29030	28118	33566	38424	33768	38691	38860	42543	34241.85	30026	38457	1.231	0.3	4.144	3.41297467030312e-05	0.00185181399853221	0.0057	0.0706	0.0089	0.0089	TRUE	0.0581
LOC126355277	104	155	131	268	156	528	169	589	357	314	93	122	150	214	166	452	164	692	436	365	285.48	149	422	2.382	1.252	4.123	3.73219085302913e-05	0.00199287143326825	0.1632	0.1118	0.1545	0.1545	TRUE	0.1234
LOC126345073	2	8	1	18	7	58	13	30	29	138	2	6	1	14	7	50	13	35	35	160	32.45	6	59	5.806	2.537	4.117	3.84351618735156e-05	0.00204420370818192	0.7005	0.4366	0.6522	0.6522	TRUE	0.9339
LOC126365834	153	3	23	6	7	613	124	274	653	446	138	2	26	5	7	525	120	322	797	519	246.15	36	457	7.365	2.881	4.111	3.93738713148892e-05	0.00207770514671823	1.2176	0.1185	0.9463	0.9463	TRUE	0.9077
LOC126297433	5076	3862	3910	7103	3159	8058	6324	5986	6377	7936	4563	3033	4490	5678	3354	6904	6126	7037	7783	9228	5819.53	4224	7416	1.553	0.635	4.108	3.99928995899548e-05	0.002102126784697	0.0436	0.0723	0.0468	0.0468	TRUE	0.4614
LOC126278988	2	1	1	2	4	22	4	8	20	34	2	1	1	2	4	19	4	9	24	40	10.56	2	19	6.176	2.627	4.103	4.07321264011487e-05	0.00213265172316676	0.4215	1.1953	0.5257	0.5257	TRUE	0.1069
LOC126272277	1499	1738	1183	1707	1221	2280	1494	1634	1558	1487	1347	1365	1359	1365	1296	1954	1447	1921	1901	1729	1568.38	1346	1790	1.257	0.33	4.094	4.24654024975456e-05	0.00220623342087635	0.0072	0.0778	0.0115	0.0115	TRUE	0.1425
LOC126354261	0	1	1	0	0	150	8	80	0	1	0	1	1	0	0	129	8	94	0	1	23.34	0	46	21.134	4.402	4.094	4.23324348051605e-05	0.00220623342087635	3.3106	0.5795	2.4297	2.4297	TRUE	0.0744
LOC126298975	20	41	9	15	12	34	76	44	73	45	18	32	10	12	13	29	74	52	89	52	38.11	17	59	2.728	1.448	4.083	4.45325409072575e-05	0.00230473027095407	0.1618	0.3821	0.1916	0.1916	TRUE	0.2436
LOC126353826	6	16	6	12	3	19	36	18	32	83	5	13	7	10	3	16	35	21	39	97	24.55	8	42	3.785	1.92	4.072	4.6628911784943e-05	0.00239480395793203	0.3274	0.5544	0.3588	0.3588	TRUE	0.68
LOC126284596	1	0	0	0	0	48	1	234	1	0	1	0	0	0	0	41	1	275	1	0	31.93	0	64	20.935	4.388	4.065	4.80943988559899e-05	0.00245256218726599	5.7478	0.4425	3.6047	3.6047	TRUE	2.6193
LOC126349798	144	16	72	96	91	269	259	338	303	202	129	13	83	77	97	230	251	397	370	235	188.14	80	297	2.884	1.528	4.065	4.81180452911876e-05	0.00245256218726599	0.2843	0.1334	0.2546	0.2546	TRUE	0.494
LOC126334867	638	711	440	666	472	976	611	657	588	684	573	558	505	532	501	836	592	772	718	795	638.4	534	743	1.287	0.364	4.058	4.95227396143692e-05	0.00250518039192087	0.0092	0.0888	0.0148	0.0148	TRUE	0.1581
LOC126335917	4	3	1	2	2	231	6	222	0	1	4	2	1	2	2	198	6	261	0	1	47.67	2	93	14.528	3.861	4.059	4.93600597926538e-05	0.00250518039192087	2.4228	0.3196	1.9232	1.9232	TRUE	0.0715
LOC126267091	2	6	2	4	2	19	15	5	17	17	2	5	2	3	2	16	15	6	21	20	9.13	3	16	3.713	1.892	4.056	4.99595324986054e-05	0.00251110371941777	0	1.3717	0.2318	0.2318	TRUE	0.3183
LOC126278310	444	89	235	991	217	1705	535	2259	1277	2033	399	70	270	792	230	1461	518	2656	1558	2364	1031.85	352	1711	3.462	1.792	4.052	5.08737540465982e-05	0.00253539716463343	0.4672	0.0817	0.3787	0.3787	TRUE	0.355
LOC126268221	935	1234	956	872	1138	1526	1719	1631	1139	1702	840	969	1098	697	1208	1307	1665	1917	1390	1979	1307.18	962	1652	1.511	0.595	4.047	5.18133858148549e-05	0.00256323867472312	0.0378	0.0793	0.0438	0.0438	TRUE	0.1353
LOC126273038	69	29	54	175	26	425	144	100	304	382	62	23	62	140	28	364	139	118	371	444	175.07	63	287	3.299	1.722	4.037	5.41085025283727e-05	0.00265724091248826	0.3994	0.1381	0.3442	0.3442	TRUE	0.2195
LOC126354888	208	145	162	230	165	397	224	372	228	279	187	114	186	184	175	340	217	437	278	324	244.3	169	319	1.657	0.728	4.035	5.4576043008588e-05	0.00266844061940778	0.0495	0.1189	0.0577	0.0577	TRUE	0.179
LOC126323429	111	68	86	253	74	393	136	296	314	402	100	53	99	202	79	337	132	348	383	467	219.98	107	333	2.519	1.333	4.026	5.6773714055654e-05	0.00273816163560172	0.203	0.1242	0.1943	0.1943	TRUE	0.7185
LOC126278623	1	1	0	0	2	23	9	12	9	3	1	1	0	0	2	20	9	14	11	3	6.08	1	11	7.723	2.949	3.998	6.3862241568524e-05	0.00302581099488049	0	2.0249	0.5026	0.5026	TRUE	0.1843
LOC126355925	16	16	15	29	15	49	19	83	45	101	14	13	17	23	16	42	18	98	55	117	41.36	17	66	2.949	1.56	3.995	6.46000216409226e-05	0.00305002768842195	0.2442	0.3576	0.2598	0.2598	TRUE	0.0703
LOC126335465	339	579	825	2206	979	4868	1774	3377	5306	1460	305	455	947	1763	1039	4171	1718	3970	6476	1698	2254.2	902	3607	2.967	1.569	3.99	6.60877443656946e-05	0.00310935904959716	0.3546	0.0755	0.301	0.301	TRUE	0.2027
LOC126280638	11	18	21	127	31	110	43	763	223	256	10	14	24	102	33	94	42	897	272	298	178.52	37	321	5.156	2.366	3.988	6.65082109961511e-05	0.00311823863123418	0.8951	0.1368	0.7258	0.7258	TRUE	0.4796
LOC126285405	1644	1275	1177	1655	1134	1911	1803	1577	1501	1933	1478	1001	1352	1323	1204	1637	1747	1854	1832	2248	1567.49	1272	1864	1.324	0.405	3.985	6.74146250530303e-05	0.00313902539266497	0.0169	0.0778	0.0223	0.0223	TRUE	0.175
LOC126298650	130	501	91	212	113	947	146	1847	504	798	117	393	105	169	120	811	141	2171	615	928	557.13	181	933	3.527	1.818	3.985	6.75707049655099e-05	0.00313902539266497	0.5164	0.0915	0.4205	0.4205	TRUE	0.2971
LOC126336417	13245	69	9082	69233	3626	276215	16358	171371	320676	289452	11906	54	10430	55343	3850	236662	15846	201451	391357	336580	126347.87	16317	236379	7.319	2.872	3.984	6.7651409324676e-05	0.00313902539266497	1.1253	0.0703	1.2487	1.1253	TRUE	0.8497
LOC126284858	112	45	58	168	79	298	99	290	300	235	101	35	67	134	84	255	96	341	366	273	175.23	84	266	2.512	1.329	3.977	6.99047519218815e-05	0.00322066428350406	0.2151	0.138	0.2018	0.2018	TRUE	0.3337
LOC126365944	98	233	57	207	121	281	255	328	200	445	88	183	65	165	128	241	247	386	244	517	226.53	126	327	2.162	1.112	3.972	7.13799548556576e-05	0.00325589380521264	0.1417	0.1227	0.1377	0.1377	TRUE	0.3225
LOC126284998	8	16	6	12	9	25	27	16	29	55	7	13	7	10	10	21	26	19	35	64	21.15	9	33	2.733	1.45	3.969	7.2319772442885e-05	0.0032707288761808	0.1357	0.6322	0.1912	0.1912	TRUE	0.5782
LOC126336907	76	76	76	135	91	152	192	179	129	107	68	60	87	108	97	130	186	210	157	124	122.83	84	161	1.671	0.74	3.951	7.77109084127986e-05	0.00343973020921914	0.0463	0.167	0.06	0.06	TRUE	0.129
LOC126284295	1492	1058	1357	1193	1022	1735	2220	1699	2168	3017	1341	831	1558	954	1085	1487	2150	1997	2646	3508	1755.75	1154	2358	1.765	0.819	3.95	7.80775121075639e-05	0.00344462623907993	0.0844	0.077	0.0812	0.0812	TRUE	0.2252
LOC126267405	516	694	377	458	703	1024	833	831	801	666	464	545	433	366	746	877	807	977	978	774	696.74	511	883	1.505	0.59	3.943	8.03655616446765e-05	0.00349967313103808	0.0412	0.0873	0.0466	0.0466	TRUE	0.7856
LOC126278976	866	927	637	1273	572	1186	1463	1073	939	999	778	728	732	1018	607	1016	1417	1261	1146	1162	986.52	773	1200	1.374	0.459	3.945	7.99233405457503e-05	0.00349967313103808	0.0255	0.0823	0.0301	0.0301	TRUE	0.3844
LOC126284368	426	502	442	586	438	582	823	610	575	577	383	394	508	468	465	499	797	717	702	671	560.39	444	677	1.358	0.441	3.945	7.98238498511651e-05	0.00349967313103808	0.0205	0.0914	0.0269	0.0269	TRUE	0.2668
LOC126272788	1533	352	1126	1296	1302	4006	1879	3390	3082	2304	1378	276	1293	1036	1382	3432	1820	3985	3761	2679	2104.39	1073	3135	2.352	1.234	3.936	8.29257992043796e-05	0.00357644087850683	0.2121	0.0759	0.185	0.185	TRUE	0.5706
LOC126284952	243	317	195	407	174	454	372	1141	446	522	218	249	224	325	185	389	360	1341	544	607	444.33	240	648	2.214	1.146	3.931	8.45112861079122e-05	0.00363102530324036	0.1689	0.097	0.1563	0.1563	TRUE	1.1956
LOC126272880	361	381	278	359	348	655	424	420	398	332	325	299	319	287	369	561	411	494	486	386	393.68	320	468	1.32	0.4	3.927	8.60341948488684e-05	0.00366639424328205	0.0138	0.1004	0.0209	0.0209	TRUE	0.1536
LOC126298611	13	21	10	15	15	32	63	38	20	26	12	16	11	12	16	27	61	45	24	30	25.53	13	37	2.262	1.178	3.927	8.6162268262775e-05	0.00366639424328205	0.072	0.5357	0.1208	0.1208	TRUE	0.2768
LOC126336819	266	300	167	300	205	357	376	228	307	385	239	236	192	240	218	306	364	268	375	448	288.44	225	352	1.379	0.464	3.923	8.74301266287458e-05	0.0036879617050671	0.0203	0.1114	0.0288	0.0288	TRUE	0.1724
LOC126274625	4018	3383	2700	4598	3269	4563	4553	4361	4672	4470	3612	2657	3101	3676	3471	3910	4410	5126	5702	5198	4086.14	3303	4869	1.325	0.406	3.919	8.90550789421731e-05	0.00373136463547068	0.0185	0.0731	0.0242	0.0242	TRUE	0.1513
LOC126293648	132	391	303	183	265	679	549	748	391	403	119	307	348	146	281	582	532	879	477	469	414	240	588	2.044	1.032	3.907	9.33150838783854e-05	0.00386353159590017	0.1344	0.0989	0.1284	0.1284	TRUE	0.4502
LOC126354962	208	196	130	199	147	278	212	231	174	269	187	154	149	159	156	238	205	272	212	313	204.56	161	248	1.361	0.444	3.9	9.60521262212923e-05	0.00394047990985887	0.0153	0.1283	0.0253	0.0253	TRUE	0.2364
LOC126356330	38	24	22	35	18	64	172	143	28	46	34	19	25	28	19	55	167	168	34	53	60.26	25	95	2.786	1.478	3.894	9.87453170713167e-05	0.00399014110063555	0.2708	0.2675	0.2703	0.2703	TRUE	0.0509
LOC126336110	213	202	225	262	321	421	759	369	333	390	191	159	258	209	341	361	735	434	406	453	354.83	232	478	1.765	0.82	3.889	0.000100568088258379	0.00405162932815794	0.0806	0.1037	0.0838	0.0838	TRUE	1.0808
LOC126365917	26	15	26	63	18	82	75	76	43	121	23	12	30	50	19	70	73	89	52	141	55.99	27	85	2.446	1.291	3.877	0.000105858632791195	0.00423938619892358	0.1813	0.2825	0.1961	0.1961	TRUE	0.7062
LOC126272147	110	65	86	177	133	386	173	197	161	350	99	51	99	141	141	331	168	232	196	407	186.47	106	267	2.072	1.051	3.874	0.00010699744114871	0.00427227765013958	0.135	0.134	0.1348	0.1348	TRUE	0.1467
LOC126336387	1	1	3	1	3	16	4	6	35	22	1	1	3	1	3	14	4	7	43	26	10.2	2	19	5.409	2.435	3.87	0.000108831019474815	0.00433263372205062	0.5409	1.235	0.6361	0.6361	TRUE	0.1465
LOC126298997	761	472	566	789	529	1104	1079	734	708	781	684	371	650	631	562	946	1045	863	864	908	752.33	580	925	1.397	0.483	3.868	0.000109663799016149	0.00434010611635677	0.0294	0.086	0.0353	0.0353	TRUE	0.4948
LOC126299222	251	208	128	292	136	837	271	182	509	472	226	163	147	233	144	717	263	214	621	549	327.74	183	473	2.113	1.079	3.862	0.000112273144610152	0.0044163158002638	0.1558	0.1065	0.1475	0.1475	TRUE	0.0652
