Id	SCANC_S_Iso_SRR17648044	SCANC_S_Iso_SRR17648046	SCANC_S_Iso_SRR17648050	SCANC_S_Iso_SRR17648052	SCANC_S_Iso_SRR17648054	SCANC_G_Crd_SRR17648042	SCANC_G_Crd_SRR17648048	SCANC_G_Crd_SRR17648056	SCANC_G_Crd_SRR17648058	SCANC_G_Crd_SRR17648060	norm.SCANC_S_Iso_SRR17648044	norm.SCANC_S_Iso_SRR17648046	norm.SCANC_S_Iso_SRR17648050	norm.SCANC_S_Iso_SRR17648052	norm.SCANC_S_Iso_SRR17648054	norm.SCANC_G_Crd_SRR17648042	norm.SCANC_G_Crd_SRR17648048	norm.SCANC_G_Crd_SRR17648056	norm.SCANC_G_Crd_SRR17648058	norm.SCANC_G_Crd_SRR17648060	baseMean	Isolated	Crowded	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
LOC126266677	1298	2713	1329	954	1655	556	981	525	358	529	1167	2130	1526	763	1757	476	950	617	437	615	1043.91	1469	619	0.489	-1.032	-4.055	5.01080455779775e-05	0.00251110371941777	0.1164	0.0816	0.1122	0.1122	TRUE	0.1322
LOC126334987	9933	9616	9798	8083	8453	4444	6969	3731	3935	2924	8929	7551	11252	6461	8974	3808	6751	4386	4802	3400	6631.5	8633	4629	0.61	-0.713	-4.055	5.0199680478848e-05	0.00251110371941777	0.061	0.072	0.0589	0.0589	TRUE	0.447
LOC126335009	438	554	257	383	324	276	213	228	184	158	394	435	295	306	344	236	206	268	225	184	289.32	355	224	0.711	-0.493	-4.048	5.15577738135453e-05	0.00256000518241722	0.0203	0.1113	0.0288	0.0288	TRUE	0.1685
LOC126273068	468	544	305	317	366	234	265	204	183	184	421	427	350	253	389	200	257	240	223	214	297.44	368	227	0.698	-0.519	-4.042	5.29895293407015e-05	0.00261182090406037	0.0241	0.1102	0.0322	0.0322	TRUE	0.3651
LOC126354615	1082	1269	806	1325	893	899	774	586	528	418	973	997	926	1059	948	770	750	689	644	486	824.14	981	668	0.753	-0.409	-4.034	5.47331756061644e-05	0.00266844061940778	0.0153	0.0846	0.0213	0.0213	TRUE	0.2765
LOC126334876	5620	75258	945	24132	27928	478	3117	418	552	3618	5052	59099	1085	19291	29651	410	3019	491	674	4207	12297.81	22836	1760	0.142	-2.817	-4.032	5.5372645333536e-05	0.00268987117548036	1.0099	0.0712	0.8939	1.0099	TRUE	0.1631
LOC126298829	2145	2223	1752	2350	1521	1770	1568	1099	1149	1185	1928	1746	2012	1879	1615	1517	1519	1292	1402	1378	1628.68	1836	1422	0.81	-0.303	-4.028	5.63112208912638e-05	0.00272562513781599	0.0052	0.0775	0.0094	0.0094	TRUE	0.0552
LOC126284428	3065	1906	2832	2375	2171	723	1602	411	509	981	2755	1497	3252	1899	2305	619	1552	483	621	1141	1612.41	2342	883	0.449	-1.154	-4.021	5.78802029382341e-05	0.00278155718120314	0.1727	0.0776	0.1461	0.1461	TRUE	0.3591
LOC126347021	626	743	373	555	439	364	400	263	290	228	563	583	428	444	466	312	387	309	354	265	411.18	497	325	0.734	-0.447	-4.016	5.92516601204496e-05	0.00283733216576786	0.0174	0.0991	0.0252	0.0252	TRUE	0.1333
LOC126287492	52	98	0	42	3	1	1	0	0	1	47	77	0	34	3	1	1	0	0	1	16.34	32	1	0.068	-3.872	-4.011	6.04412558089239e-05	0.00288403382327972	1.8049	0.7975	1.5499	1.5499	TRUE	0.0761
LOC126348365	251	290	237	401	232	231	155	108	134	143	226	228	272	321	246	198	150	127	164	166	209.72	259	161	0.707	-0.5	-4.004	6.24059873562926e-05	0.00296726136348507	0.0195	0.1269	0.0296	0.0296	TRUE	0.214
LOC126356336	788	970	712	748	727	530	567	420	411	512	708	762	818	598	772	454	549	494	502	595	625.16	732	519	0.773	-0.372	-3.98	6.87863747875967e-05	0.00318071979086564	0.0111	0.0892	0.0169	0.0169	TRUE	0.1279
LOC126284570	361	764	174	241	408	94	225	76	54	51	325	600	200	193	433	81	218	89	66	59	226.31	350	103	0.378	-1.405	-3.976	7.01289116428872e-05	0.00322066428350406	0.2558	0.1227	0.2311	0.2311	TRUE	0.3741
LOC126284043	209	647	192	159	167	99	117	81	48	59	188	508	221	127	177	85	113	95	59	69	164.14	244	84	0.424	-1.239	-3.973	7.08325910093593e-05	0.00324191613816986	0.177	0.1426	0.1714	0.1714	TRUE	1.4526
LOC126284089	2905	11620	5860	2090	5063	387	2798	297	469	328	2611	9125	6730	1671	5375	332	2710	349	572	381	2985.71	5102	869	0.261	-1.94	-3.97	7.18703378466201e-05	0.00326718670967608	0.6325	0.0742	0.4962	0.4962	TRUE	0.5291
LOC126343303	54	641	46	92	97	32	4	19	27	4	49	503	53	74	103	27	4	22	33	5	87.25	156	18	0.199	-2.326	-3.968	7.2513481423498e-05	0.0032707288761808	0.83	0.2065	0.7008	0.7008	TRUE	4.8251
LOC126354907	1310	1509	1052	1713	1251	986	858	792	915	672	1178	1185	1208	1369	1328	845	831	931	1117	781	1077.33	1254	901	0.779	-0.361	-3.967	7.26774623943267e-05	0.0032707288761808	0.0121	0.0812	0.0164	0.0164	TRUE	0.2149
LOC126273088	4321	4814	2627	3321	3609	2422	2720	1968	1762	1398	3884	3780	3017	2655	3832	2075	2635	2313	2150	1626	2796.72	3434	2160	0.714	-0.487	-3.963	7.39346524049334e-05	0.00331621560920261	0.0274	0.0745	0.0338	0.0338	TRUE	0.2355
LOC126268135	3478	3892	2625	3794	3228	3030	2834	1805	1845	2041	3126	3056	3015	3033	3427	2596	2745	2122	2252	2373	2774.55	3131	2418	0.81	-0.304	-3.955	7.64922399334286e-05	0.00341487324242192	0.0065	0.0745	0.0103	0.0103	TRUE	0.071
LOC126334605	281	368	250	214	207	197	123	121	107	135	253	289	287	171	220	169	119	142	131	157	193.73	244	144	0.675	-0.567	-3.955	7.66417746144041e-05	0.00341487324242192	0.0287	0.1316	0.039	0.039	TRUE	0.2495
LOC126335019	10832	16157	6969	10473	9015	8282	7240	3763	4410	4435	9737	12688	8004	8372	9571	7096	7013	4423	5382	5157	7744.31	9674	5814	0.687	-0.541	-3.952	7.75342388986388e-05	0.00343973020921914	0.0388	0.0717	0.0413	0.0413	TRUE	0.3784
LOC126297478	7280	7485	6942	6510	6880	3906	5514	2928	3605	2914	6544	5878	7972	5204	7304	3347	5341	3442	4400	3388	5282.07	6580	3984	0.692	-0.531	-3.943	8.03651022453822e-05	0.00349967313103808	0.0379	0.0725	0.0403	0.0403	TRUE	0.2818
LOC126355446	8136	4300	12852	5642	8472	1767	3701	1128	2980	1155	7313	3377	14760	4510	8995	1514	3585	1326	3637	1343	5035.96	7791	2281	0.381	-1.394	-3.941	8.11717540938284e-05	0.00352337781640824	0.3076	0.0726	0.2426	0.2426	TRUE	0.2241
LOC126273031	76	800	7	16	1	1	10	0	0	3	68	628	8	13	1	1	10	0	0	3	73.25	144	3	0.078	-3.684	-3.937	8.2347668961345e-05	0.00356292679596096	3.1489	0.2325	2.2943	2.2943	TRUE	5.6713
LOC126269561	509	647	385	507	461	393	307	253	328	262	458	508	442	405	489	337	297	297	400	305	393.9	460	327	0.775	-0.368	-3.931	8.47311195910726e-05	0.00363102530324036	0.0096	0.1004	0.0163	0.0163	TRUE	0.173
LOC126293314	160	204	154	251	179	120	103	82	102	115	144	160	177	201	190	103	100	96	124	134	142.88	174	111	0.723	-0.467	-3.926	8.63738834066891e-05	0.00366639424328205	0.0122	0.1534	0.0253	0.0253	TRUE	0.1233
LOC126278673	14	140	31	69	91	7	15	16	2	2	13	110	36	55	97	6	15	19	2	2	35.4	62	9	0.236	-2.086	-3.924	8.70662284810997e-05	0.00368416091333861	0.5795	0.406	0.5481	0.5481	TRUE	0.0901
LOC126335943	279	58	644	291	217	46	111	20	57	24	251	46	740	233	230	39	108	24	70	28	176.69	300	54	0.276	-1.86	-3.922	8.78529097709849e-05	0.00369421485586991	0.5575	0.1375	0.4695	0.4695	TRUE	0.4558
LOC126284353	974	948	742	1007	722	804	685	527	522	503	876	744	852	805	767	689	664	620	637	585	723.75	809	639	0.822	-0.283	-3.918	8.93497104266814e-05	0.00373136463547068	0.0031	0.0866	0.0075	0.0075	TRUE	0.0266
LOC126336874	901	1383	674	798	832	457	548	242	439	470	810	1086	774	638	883	392	531	284	536	547	648.04	838	458	0.631	-0.664	-3.917	8.95682801171989e-05	0.00373136463547068	0.0534	0.0886	0.0579	0.0579	TRUE	0.3698
LOC126299130	6802	7238	4296	7124	5596	5107	4958	4059	3732	3634	6114	5684	4934	5695	5941	4376	4803	4771	4555	4226	5109.8	5674	4546	0.828	-0.272	-3.909	9.27157521991024e-05	0.00385056531355285	0.0044	0.0725	0.0078	0.0078	TRUE	0.0657
LOC126299293	4311	4899	3259	4200	3455	3851	3033	2627	2306	2344	3875	3847	3743	3357	3668	3300	2938	3088	2814	2726	3335.61	3698	2973	0.83	-0.268	-3.903	9.48678878311694e-05	0.00391577392225833	0.0041	0.0738	0.0075	0.0075	TRUE	0.0471
LOC126293621	1832	3910	1618	1984	1681	969	1509	724	925	762	1647	3070	1858	1586	1785	830	1462	851	1129	886	1510.41	1989	1032	0.602	-0.731	-3.901	9.58643109355643e-05	0.00394047990985887	0.0688	0.0781	0.0701	0.0701	TRUE	1.144
LOC126279015	1297	1487	1068	1384	1045	1084	1017	794	685	634	1166	1168	1227	1106	1109	929	985	933	836	737	1019.64	1155	884	0.807	-0.309	-3.899	9.67628744399685e-05	0.00394557951049763	0.0058	0.0819	0.0107	0.0107	TRUE	0.1039
LOC126285016	2095	3062	1747	2674	1846	1863	1817	1342	1129	1169	1883	2405	2006	2138	1960	1596	1760	1578	1378	1359	1806.25	2078	1534	0.792	-0.337	-3.899	9.65935910800427e-05	0.00394557951049763	0.0101	0.0768	0.0146	0.0146	TRUE	0.0957
LOC126272715	4353	4283	3003	4053	3304	2460	3152	2012	2230	1966	3913	3363	3449	3240	3508	2108	3053	2365	2722	2286	3000.66	3495	2507	0.78	-0.359	-3.894	9.85086563313925e-05	0.00399014110063555	0.0136	0.0742	0.0178	0.0178	TRUE	0.1847
LOC126284756	159	135	90	189	114	69	64	61	67	26	143	106	103	151	121	59	62	72	82	30	92.92	125	61	0.569	-0.813	-3.895	9.83272397020779e-05	0.00399014110063555	0.053	0.1981	0.0727	0.0727	TRUE	0.4495
LOC126282079	85	155	155	61	87	33	43	38	24	40	76	122	178	49	92	28	42	45	29	47	70.77	103	38	0.454	-1.139	-3.885	0.000102340254628425	0.00411071780979131	0.1325	0.2382	0.1465	0.1465	TRUE	0.1957
LOC126298319	175	193	138	230	148	119	129	96	98	95	157	152	158	184	157	102	125	113	120	110	137.82	162	114	0.772	-0.373	-3.869	0.00010948921368166	0.00434010611635677	0	0.1565	0.0131	0.0131	TRUE	0.0688
LOC126295383	98	255	59	86	96	14	52	29	28	29	88	200	68	69	102	12	50	34	34	34	69.11	105	33	0.405	-1.304	-3.863	0.000111888497116787	0.00441516603285479	0.2018	0.2422	0.2079	0.2079	TRUE	1.1674
LOC126283991	6994	8508	4450	7568	4827	5017	5019	2903	2827	2585	6287	6681	5111	6050	5125	4299	4862	3413	3450	3006	4828.21	5851	3806	0.737	-0.441	-3.861	0.000112902246974639	0.0044163158002638	0.0267	0.0727	0.0308	0.0308	TRUE	0.2988
LOC126346425	3516	44222	93	623	169	260	480	67	150	129	3161	34727	107	498	179	223	465	79	183	150	3977.11	7734	220	0.102	-3.294	-3.849	0.000118664023475435	0.00460156512935288	2.1364	0.0732	1.5233	2.1364	TRUE	7.9338
LOC126295163	32	3637	269	101	952	50	62	55	49	146	29	2856	309	81	1011	43	60	65	60	170	468.23	857	80	0.187	-2.421	-3.846	0.000120006554998897	0.00462533979989225	1.2286	0.0956	0.9493	0.9493	TRUE	0.4724
LOC126336312	182	395	92	148	137	59	69	68	23	12	164	310	106	118	145	51	67	80	28	14	108.26	169	48	0.384	-1.382	-3.846	0.000119859412170473	0.00462533979989225	0.27	0.18	0.2536	0.2536	TRUE	0.9071
LOC126355770	83	178	62	185	41	24	26	39	13	36	75	140	71	148	44	21	25	46	16	42	62.63	96	30	0.408	-1.293	-3.842	0.000122068439284838	0.00466634351993403	0.1985	0.26	0.2077	0.2077	TRUE	0.0575
LOC126363134	1275	1231	1003	1012	972	731	903	530	542	526	1146	967	1152	809	1032	626	875	623	661	612	850.28	1021	679	0.749	-0.417	-3.839	0.000123483491380114	0.00470706475923744	0.0214	0.0842	0.0268	0.0268	TRUE	0.3132
LOC126273126	3785	12724	2664	1609	3061	838	2000	1110	893	574	3402	9992	3059	1286	3250	718	1937	1305	1090	667	2670.72	4198	1143	0.375	-1.415	-3.833	0.000126535121031693	0.00475602399050966	0.3476	0.0747	0.2872	0.2872	TRUE	0.8865
LOC126334774	287	902	385	488	316	241	194	190	204	150	258	708	442	390	335	206	188	223	249	174	317.52	427	208	0.575	-0.797	-3.833	0.000126506072717213	0.00475602399050966	0.0805	0.1076	0.0842	0.0842	TRUE	0.4886
LOC126284347	337	705	358	246	238	117	173	138	80	166	303	554	411	197	253	100	168	162	98	193	243.77	344	144	0.507	-0.979	-3.832	0.000127201760419712	0.00476776291979846	0.1231	0.119	0.1234	0.1234	TRUE	0.199
LOC126271980	571	751	495	717	526	454	456	416	324	389	513	590	568	573	558	389	442	489	395	452	497.06	560	433	0.812	-0.3	-3.824	0.0001314566382837	0.00488641028935211	0.0034	0.0941	0.0093	0.0093	TRUE	0.0593
LOC126336168	547	886	466	203	1234	106	254	27	141	149	492	696	535	162	1310	91	246	32	172	173	390.9	639	143	0.333	-1.587	-3.82	0.000133680458957767	0.00492823083763209	0.459	0.1006	0.3802	0.3802	TRUE	0.2223
LOC126273032	29	344	3	38	4	4	6	4	3	4	26	270	3	30	4	3	6	5	4	5	35.65	67	5	0.159	-2.654	-3.809	0.000139276058877209	0.00510653582629897	1.2943	0.4036	1.1388	1.1388	TRUE	4.8736
LOC126299067	508	1439	556	417	603	104	350	42	196	62	457	1130	639	333	640	89	339	49	239	72	398.75	640	158	0.356	-1.489	-3.803	0.000142965287398852	0.00515748232503739	0.3989	0.1	0.3345	0.3345	TRUE	0.6655
LOC126322318	1558	3663	1329	1520	1750	816	1181	764	624	866	1400	2876	1526	1215	1858	699	1144	898	762	1007	1338.61	1775	902	0.6	-0.737	-3.804	0.000142578161528059	0.00515748232503739	0.0783	0.0791	0.0784	0.0784	TRUE	0.6948
LOC126271532	2713	3083	2174	2251	1997	1580	2018	1161	1255	1103	2439	2421	2497	1799	2120	1354	1955	1365	1532	1283	1876.36	2255	1498	0.75	-0.416	-3.794	0.000148096343957456	0.00527848735695352	0.0242	0.0765	0.0285	0.0285	TRUE	0.3594
LOC126355501	59	24	177	37	45	3	23	7	7	9	53	19	203	30	48	3	22	8	9	10	40.46	71	10	0.261	-1.936	-3.794	0.000148280931995276	0.00527848735695352	0.6183	0.364	0.575	0.575	TRUE	1.6863
LOC126299195	209	365	106	249	281	82	112	116	46	85	188	287	122	199	298	70	108	136	56	99	156.37	219	94	0.521	-0.939	-3.791	0.000150115901106703	0.00532970861554563	0.1113	0.1462	0.1165	0.1165	TRUE	0.1137
LOC126284230	994	1302	686	941	746	625	753	487	487	477	894	1022	788	752	792	536	729	572	594	555	723.44	850	597	0.775	-0.368	-3.777	0.000158799738460786	0.00552147100963393	0.0149	0.0866	0.0203	0.0203	TRUE	0.1856
LOC126336975	389	380	276	325	327	222	264	131	150	192	350	298	317	260	347	190	256	154	183	223	257.83	314	201	0.734	-0.447	-3.776	0.000159310371230553	0.00552494936927403	0.0209	0.1163	0.0304	0.0304	TRUE	0.2583
LOC126285032	642	1982	580	314	733	159	467	172	123	117	577	1556	666	251	778	136	452	202	150	136	490.58	766	215	0.392	-1.351	-3.765	0.000166649994005786	0.00572051612077004	0.3293	0.0944	0.2805	0.2805	TRUE	0.3676
LOC126355808	888	1017	710	950	715	771	654	568	567	500	798	799	815	759	759	661	634	668	692	581	716.6	786	647	0.844	-0.244	-3.765	0.000166361730543707	0.00572051612077004	7e-04	0.0868	0.0053	0.0053	TRUE	0.0373
LOC126355760	130	515	172	87	97	65	35	67	33	39	117	404	198	70	103	56	34	79	40	45	114.53	178	51	0.395	-1.34	-3.763	0.000168021572631826	0.00573832051099963	0.2843	0.174	0.2655	0.2655	TRUE	0.5636
LOC126334771	884	1519	676	1200	663	553	621	553	337	304	795	1193	776	959	704	474	602	650	411	353	691.72	885	498	0.661	-0.597	-3.762	0.000168580236217217	0.00574282445199715	0.0541	0.0874	0.0569	0.0569	TRUE	0.3822
LOC126269416	6928	10329	7047	8664	8699	6544	5337	4452	5017	4967	6228	8111	8093	6926	9236	5607	5170	5233	6123	5776	6650.2	7719	5582	0.787	-0.346	-3.758	0.000170998859492343	0.00581050670032568	0.0137	0.072	0.0184	0.0184	TRUE	0.1447
LOC126334546	705	659	640	771	656	524	433	332	439	385	634	518	735	616	696	449	419	390	536	448	544.11	640	448	0.775	-0.368	-3.756	0.000172556272792768	0.0058486579513841	0.0135	0.0921	0.0204	0.0204	TRUE	0.1395
LOC126272264	394	580	314	437	320	220	263	264	171	207	354	455	361	349	340	188	255	310	209	241	306.23	372	241	0.738	-0.438	-3.753	0.00017488579540943	0.00589790291486037	0.0228	0.109	0.0305	0.0305	TRUE	0.2904
LOC126334921	371	294	407	173	362	39	172	79	64	17	333	231	467	138	384	33	167	93	78	20	194.52	311	78	0.368	-1.441	-3.75	0.000176533994118067	0.005899108547168	0.3807	0.1313	0.3301	0.3301	TRUE	0.3485
LOC126336094	237	1185	244	90	282	42	172	46	39	26	213	931	280	72	299	36	167	54	48	30	212.97	359	67	0.308	-1.697	-3.751	0.000176005578242908	0.005899108547168	0.5918	0.126	0.4918	0.4918	TRUE	0.7131
LOC126349734	402	493	333	428	356	337	308	255	204	261	361	387	382	342	378	289	298	300	249	303	329.03	370	288	0.817	-0.291	-3.748	0.000178109495985424	0.00593228063856402	7e-04	0.1063	0.008	0.008	TRUE	0.0612
LOC126284708	499	549	389	534	434	416	385	251	294	306	449	431	447	427	461	356	373	295	359	356	395.31	443	348	0.822	-0.283	-3.744	0.000181334156109302	0.00602035327318112	7e-04	0.1003	0.0076	0.0076	TRUE	0.0806
LOC126291853	296	6762	566	53	244	6	195	13	27	18	266	5310	650	42	259	5	189	15	33	21	679.08	1305	53	0.138	-2.859	-3.742	0.000182790764517669	0.0060354214194183	1.8299	0.0877	1.3794	1.8299	TRUE	5.3155
LOC126335551	326	777	253	212	324	129	224	108	87	112	293	610	291	169	344	111	217	127	106	130	239.81	341	138	0.505	-0.987	-3.737	0.000186039926817211	0.00612066810575158	0.1452	0.1198	0.1411	0.1411	TRUE	0.4308
LOC126334704	555	1387	551	251	1298	148	237	32	192	234	499	1089	633	201	1378	127	230	38	234	272	470	760	180	0.359	-1.479	-3.73	0.000191629886525257	0.00624351514063887	0.4467	0.0955	0.3689	0.3689	TRUE	0.0782
LOC126284242	3009	3019	2130	2593	1321	1290	1574	1341	920	842	2705	2371	2446	2073	1402	1105	1525	1576	1123	979	1730.53	2199	1262	0.675	-0.567	-3.729	0.000192342149326539	0.00625158444767609	0.0479	0.0771	0.0549	0.0549	TRUE	0.4146
LOC126284648	159	2720	506	118	278	112	88	106	92	110	143	2136	581	94	295	96	85	125	112	128	379.55	650	109	0.294	-1.764	-3.726	0.000194835160111855	0.00631735401075934	0.7064	0.1015	0.5676	0.5676	TRUE	1.2101
LOC126356359	18	24	42	6	4	0	1	3	0	0	16	19	48	5	4	0	1	4	0	0	9.68	18	1	0.151	-2.728	-3.724	0.000196133443028278	0.00634416252256853	0.9641	1.2982	1.0389	1.0389	TRUE	0.542
LOC126268025	683	661	369	579	511	470	353	329	295	298	614	519	424	463	543	403	342	387	360	347	440.01	513	368	0.785	-0.35	-3.723	0.000196930205102946	0.00635465908840586	0.011	0.0972	0.0175	0.0175	TRUE	0.1468
LOC126278493	49	85	40	31	73	9	30	15	12	8	44	67	46	25	78	8	29	18	15	9	33.74	52	16	0.418	-1.257	-3.71	0.000207041716940415	0.00661746637327844	0.1824	0.4225	0.2157	0.2157	TRUE	0.2223
LOC126298361	714	760	469	821	492	583	473	295	308	335	642	597	539	656	522	500	458	347	376	390	502.58	591	414	0.776	-0.365	-3.707	0.000209913966495219	0.0066775468869023	0.0141	0.0939	0.0209	0.0209	TRUE	0.1605
LOC126267497	76	303	75	26	64	22	34	22	15	9	68	238	86	21	68	19	33	26	18	10	58.75	96	21	0.349	-1.519	-3.705	0.00021144231465579	0.00669451243766661	0.406	0.2725	0.3841	0.3841	TRUE	0.6354
LOC126281526	65	37	85	18	95	13	22	6	14	10	58	29	98	14	101	11	21	7	17	12	36.86	60	14	0.355	-1.494	-3.705	0.000211070418870649	0.00669451243766661	0.3427	0.3927	0.3502	0.3502	TRUE	0.0517
LOC126266617	163	265	125	168	164	35	70	51	46	106	147	208	144	134	174	30	68	60	56	123	114.37	161	67	0.52	-0.943	-3.701	0.000214738905203395	0.00676417790183202	0.1211	0.1741	0.1291	0.1291	TRUE	1.8394
LOC126338987	808	1319	776	502	853	240	580	309	246	165	726	1036	891	401	906	206	562	363	300	192	558.3	792	325	0.514	-0.96	-3.701	0.000215150723988117	0.00676417790183202	0.1519	0.0915	0.143	0.143	TRUE	0.7537
LOC126282193	1163	2262	1519	2256	1449	1242	1095	429	727	667	1045	1776	1744	1803	1538	1064	1061	504	887	776	1220	1581	858	0.647	-0.629	-3.696	0.000219197193369671	0.00684706137949872	0.0653	0.08	0.0673	0.0673	TRUE	0.6419
LOC126279129	1174	1984	1144	1192	1123	960	980	646	608	689	1055	1558	1314	953	1192	823	949	759	742	801	1014.67	1214	815	0.759	-0.398	-3.691	0.000223274908246846	0.00690663716176909	0.0226	0.0819	0.0281	0.0281	TRUE	0.2383
LOC126268167	941	1168	610	993	777	760	705	415	386	420	846	917	701	794	825	651	683	488	471	488	686.37	817	556	0.766	-0.385	-3.688	0.000226247283758626	0.00696655251774843	0.0196	0.0875	0.0254	0.0254	TRUE	0.1931
LOC126355951	305	442	195	399	240	216	230	157	116	133	274	347	224	319	255	185	223	185	142	155	230.76	284	178	0.726	-0.461	-3.684	0.000229690053766908	0.00703234781582845	0.0251	0.1217	0.0357	0.0357	TRUE	0.1535
LOC126270342	2279	2343	1813	2109	1614	1822	1603	1198	1140	1078	2049	1840	2082	1686	1714	1561	1553	1408	1391	1254	1653.71	1874	1433	0.811	-0.301	-3.665	0.000246912316286122	0.00746618455718216	0.008	0.0774	0.0127	0.0127	TRUE	0.0603
LOC126354749	543	741	445	578	425	483	402	293	311	287	488	582	511	462	451	414	389	344	380	334	435.53	499	372	0.802	-0.319	-3.666	0.000246464901377271	0.00746618455718216	0.0073	0.0975	0.0135	0.0135	TRUE	0.1064
LOC126272242	281	2308	10	18	11	7	37	10	7	13	253	1812	11	14	12	6	36	12	9	15	217.98	420	16	0.152	-2.714	-3.663	0.000249244089944428	0.00751979478540856	1.9972	0.1247	1.5515	1.9972	TRUE	3.4057
LOC126267382	263	237	76	176	180	109	97	70	66	49	236	186	87	141	191	93	94	82	81	57	124.88	168	81	0.591	-0.76	-3.661	0.000251418359343328	0.00756842381056783	0.0775	0.1654	0.0888	0.0888	TRUE	0.1658
LOC126272598	9088	7805	5361	5610	11245	2436	3108	270	2206	2332	8169	6129	6157	4484	11939	2087	3011	317	2692	2712	4769.75	7376	2164	0.418	-1.257	-3.66	0.000252678445025004	0.00758194028061634	0.3399	0.0727	0.2804	0.2804	TRUE	0.5379
LOC126272485	74	20	23	63	38	1	17	3	0	2	67	16	26	50	40	1	16	4	0	2	22.25	40	5	0.256	-1.965	-3.651	0.000261094183631197	0.00773850954832904	0.7696	0.6044	0.7321	0.7321	TRUE	0.8449
LOC126279025	201	295	190	327	222	191	123	131	143	102	181	232	218	261	236	164	119	154	175	119	185.76	226	146	0.744	-0.427	-3.65	0.000262357011484451	0.00775884823414237	0.0186	0.1342	0.0299	0.0299	TRUE	0.1421
LOC126336517	1435	1765	813	1663	1170	1118	952	626	742	595	1290	1386	934	1329	1242	958	922	736	906	692	1039.46	1236	843	0.767	-0.383	-3.649	0.000263204468968867	0.00776684064571289	0.0209	0.0816	0.0266	0.0266	TRUE	0.2272
LOC126331082	55	160	101	55	54	22	41	26	23	11	49	126	116	44	57	19	40	31	28	13	52.24	78	26	0.453	-1.143	-3.645	0.000267799172017468	0.00788513273231302	0.187	0.2978	0.2027	0.2027	TRUE	0.0781
LOC126336491	181	221	155	190	144	99	76	121	43	49	163	174	178	152	153	85	74	142	52	57	122.92	164	82	0.611	-0.712	-3.633	0.000279607970472625	0.00812614438591716	0.0674	0.1669	0.0811	0.0811	TRUE	1.5194
LOC126355128	2471	2115	1676	1603	2487	835	1198	597	444	1232	2221	1661	1925	1281	2640	715	1160	702	542	1433	1428.08	1946	910	0.578	-0.791	-3.632	0.000281133410668374	0.00815286890938284	0.118	0.0785	0.1084	0.1084	TRUE	0.2876
LOC126356526	718	1123	746	501	856	249	571	259	256	298	645	882	857	400	909	213	553	304	312	347	542.32	739	346	0.579	-0.787	-3.626	0.000287728086283039	0.00832617016994532	0.1062	0.0921	0.1071	0.1071	TRUE	0.6153
LOC126335756	273	345	331	282	186	184	169	142	125	83	245	271	380	225	197	158	164	167	153	97	205.67	264	148	0.67	-0.577	-3.624	0.000290377068679791	0.00837419907620289	0.0483	0.128	0.0586	0.0586	TRUE	0.5872
LOC126282173	522	1140	463	510	464	236	428	256	203	168	469	895	532	408	493	202	415	301	248	195	415.73	559	272	0.599	-0.74	-3.614	0.000301871104498998	0.00864250549391174	0.0961	0.0988	0.0965	0.0965	TRUE	1.3652
LOC126337053	133	628	109	106	129	47	85	44	51	23	120	493	125	85	137	40	82	52	62	27	122.29	192	53	0.411	-1.282	-3.61	0.00030567410400321	0.0087328041262573	0.3391	0.1674	0.3083	0.3083	TRUE	4.9951
LOC126273339	494	877	370	501	515	280	423	231	232	208	444	689	425	400	547	240	410	272	283	242	395.11	501	289	0.688	-0.539	-3.609	0.000306951746891739	0.00875072607240517	0.0489	0.1003	0.0551	0.0551	TRUE	0.5243
LOC126267636	642	836	411	615	473	425	478	304	263	311	577	656	472	492	502	364	463	357	321	362	456.65	540	373	0.775	-0.369	-3.607	0.000309723748884005	0.00881108406973185	0.0173	0.0962	0.0238	0.0238	TRUE	0.2126
LOC126341201	370	1485	208	459	476	188	222	173	186	97	333	1166	239	367	505	161	215	203	227	113	352.92	522	184	0.477	-1.068	-3.602	0.000315644309963282	0.00896056927186904	0.2296	0.1039	0.2062	0.2062	TRUE	1.1456
LOC126281389	515	562	429	583	375	339	394	264	308	246	463	441	493	466	398	290	382	310	376	286	390.55	452	329	0.793	-0.334	-3.6	0.000318362333620696	0.00899363001694571	0.0098	0.1006	0.0169	0.0169	TRUE	0.0965
LOC126334584	17317	20027	12815	13561	13179	11748	10445	7466	9798	8363	15566	15727	14717	10840	13992	10066	10118	8776	11958	9725	12148.51	14168	10129	0.787	-0.345	-3.599	0.000319482398045485	0.00899363001694571	0.0162	0.0712	0.0217	0.0217	TRUE	0.2154
LOC126284458	827	1138	537	993	577	625	607	399	408	378	743	894	617	794	613	536	588	469	498	440	619.01	732	506	0.774	-0.369	-3.597	0.000321549969079811	0.00901747807423436	0.0179	0.0894	0.0247	0.0247	TRUE	0.176
LOC126300076	68	493	30	104	52	30	8	27	27	7	61	387	34	83	55	26	8	32	33	8	72.73	124	21	0.324	-1.626	-3.597	0.000321669848070191	0.00901747807423436	0.6544	0.2336	0.5749	0.5749	TRUE	4.3663
