Id	SPICE_S_Iso_SRR11815240	SPICE_S_Iso_SRR11815251	SPICE_S_Iso_SRR11815261	SPICE_S_Iso_SRR11815273	SPICE_S_Iso_SRR11815274	SPICE_G_Crd_SRR11815268	SPICE_G_Crd_SRR11815269	SPICE_G_Crd_SRR11815270	SPICE_G_Crd_SRR11815271	SPICE_G_Crd_SRR11815272	norm.SPICE_S_Iso_SRR11815240	norm.SPICE_S_Iso_SRR11815251	norm.SPICE_S_Iso_SRR11815261	norm.SPICE_S_Iso_SRR11815273	norm.SPICE_S_Iso_SRR11815274	norm.SPICE_G_Crd_SRR11815268	norm.SPICE_G_Crd_SRR11815269	norm.SPICE_G_Crd_SRR11815270	norm.SPICE_G_Crd_SRR11815271	norm.SPICE_G_Crd_SRR11815272	baseMean	Isolated	Crowded	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
LOC126355925	589	124	1133	2149	1168	154	53	196	434	108	632	135	782	1623	1006	184	55	167	311	242	513.65	836	192	0.365	-1.453	-3.764	0.000166909580745009	0.0100347509808021	0.4616	0.1465	0.3788	0.3788	TRUE	0.1133
LOC126356120	2	1	2	3	1	9	5	165	284	189	2	1	1	2	1	11	5	141	203	423	79.07	1	157	60.629	5.922	6.706	1.99534391271463e-11	1.60755107500233e-08	1.2056	0.1839	0.8945	0.8945	TRUE	0.1444
LOC126356215	78	80	167	188	111	275	274	397	426	84	84	87	115	142	96	329	284	338	305	188	196.78	105	289	2.544	1.347	6.217	5.06012414010895e-10	2.92186255117566e-07	0.0403	0.1574	0.0605	0.0605	TRUE	0.4205
LOC126356230	122	180	291	323	121	734	270	570	650	181	131	195	201	244	104	879	280	485	465	405	338.99	175	503	2.328	1.219	4.373	1.22646254283364e-05	0.00143073199393318	0.1397	0.15	0.1417	0.1417	TRUE	0.4931
LOC126356345	20	124	61	258	439	9	6	27	6	11	21	135	42	195	378	11	6	23	4	25	83.98	154	14	0.119	-3.076	-4.891	1.00517065998221e-06	0.000191577033392666	0.7277	0.1813	0.5737	0.5737	TRUE	0.1691
LOC126356359	2	3	2	10	4	10	5	20	20	14	2	3	1	8	3	12	5	17	14	31	9.76	3	16	2.107	1.075	3.34	0.000837594848764576	0.0290625189355344	0.2454	0.4981	0.3165	0.3165	TRUE	0.2795
LOC126359007	31	7	49	8	38	1	0	8	6	0	33	8	34	6	33	1	0	7	4	0	12.58	23	2	0.279	-1.84	-3.649	0.000262852080477766	0.0129342340110005	0.7318	0.4179	0.6133	0.6133	TRUE	0.2007
LOC126359039	23	5	37	15	35	0	2	2	3	0	25	5	26	11	30	0	2	2	2	0	10.31	19	1	0.103	-3.279	-4.794	1.63466366426155e-06	0.00029493691606383	0.2881	0.4793	0.3487	0.3487	TRUE	0.0719
LOC126360492	339	235	1	335	0	0	0	0	0	1	364	255	1	253	0	0	0	0	0	2	87.49	175	0	0.099	-3.33	-4.081	4.48110875860483e-05	0.00378989773259003	5.0492	0.1797	2.2758	5.0492	TRUE	0.5007
LOC126365760	139	142	241	245	320	238	686	962	2164	175	149	154	166	185	275	285	711	819	1549	392	468.62	186	751	3.374	1.755	4.713	2.44158080648767e-06	0.00041299339341739	0.2369	0.1471	0.2163	0.2163	TRUE	0.2834
LOC126365833	2798	4771	2977	4463	3127	5441	4049	13096	14391	5203	3005	5176	2055	3371	2692	6514	4198	11152	10299	11653	6011.43	3260	8763	2.137	1.095	4.158	3.20562428313564e-05	0.00299162122754424	0.1336	0.1402	0.1412	0.1412	TRUE	0.1887
LOC126365834	125	595	765	529	312	378	240	7483	920	2117	134	645	528	400	269	453	249	6372	658	4741	1444.91	395	2495	2.671	1.417	3.457	0.000545517952958069	0.0214643233792716	0.9382	0.1421	0.7086	0.7086	TRUE	0.0984
LOC126365867	310	241	438	545	432	134	109	136	236	58	333	261	302	412	372	160	113	116	169	130	236.83	336	138	0.445	-1.168	-6.204	5.5105628891391e-10	2.92186255117566e-07	0.0285	0.1544	0.046	0.046	TRUE	0.0978
LOC126365881	4	1	3	6	2	1	2	99	5	30	4	1	2	5	2	1	2	84	4	67	17.2	3	32	2.745	1.457	3.351	0.000806654031670063	0.0283523178092449	1.4541	0.3431	1.1441	1.1441	TRUE	0.0747
