Id	SPICE_S_Iso_SRR11815240	SPICE_S_Iso_SRR11815251	SPICE_S_Iso_SRR11815261	SPICE_S_Iso_SRR11815273	SPICE_S_Iso_SRR11815274	SPICE_G_Crd_SRR11815268	SPICE_G_Crd_SRR11815269	SPICE_G_Crd_SRR11815270	SPICE_G_Crd_SRR11815271	SPICE_G_Crd_SRR11815272	norm.SPICE_S_Iso_SRR11815240	norm.SPICE_S_Iso_SRR11815251	norm.SPICE_S_Iso_SRR11815261	norm.SPICE_S_Iso_SRR11815273	norm.SPICE_S_Iso_SRR11815274	norm.SPICE_G_Crd_SRR11815268	norm.SPICE_G_Crd_SRR11815269	norm.SPICE_G_Crd_SRR11815270	norm.SPICE_G_Crd_SRR11815271	norm.SPICE_G_Crd_SRR11815272	baseMean	Isolated	Crowded	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
LOC126359535	304	388	510	472	422	491	484	708	828	193	326	421	352	356	363	588	502	603	593	432	453.66	364	544	1.409	0.494	3.868	0.000109602987560248	0.00749519993059051	0.011	0.1474	0.0251	0.0251	TRUE	0.138
LOC126334775	74	85	106	154	100	124	147	207	293	53	79	92	73	116	86	148	152	176	210	119	125.28	89	161	1.598	0.676	3.855	0.000115872880328044	0.00779249923420549	0.0302	0.1676	0.0513	0.0513	TRUE	0.1844
LOC126335707	18	4	11	5	7	7	12	246	244	6	19	4	8	4	6	8	12	209	175	13	45.94	8	83	4.853	2.279	3.856	0.000115474695995453	0.00779249923420549	1.1046	0.2158	0.8533	0.8533	TRUE	0.0664
LOC126347783	512	650	851	845	586	652	793	1186	1224	436	550	705	587	638	505	781	822	1010	876	976	745.03	597	893	1.405	0.49	3.854	0.000116323148485775	0.00779249923420549	0.0128	0.1443	0.0258	0.0258	TRUE	0.1208
LOC126355859	10	1	2	1	8	43	20	49	49	2	11	1	1	1	7	51	21	42	35	4	17.43	4	31	4.13	2.046	3.856	0.000115345236038786	0.00779249923420549	0.6795	0.3404	0.5656	0.5656	TRUE	0.2755
LOC126293415	13	14	17	15	16	27	27	28	38	21	14	15	12	11	14	32	28	24	27	47	22.44	13	32	1.846	0.885	3.84	0.000123272446256356	0.0081502549902849	0	0.2956	0.0704	0.0704	TRUE	0.2636
LOC126282253	3	1	18	12	11	19	23	25	37	65	3	1	12	9	9	23	24	21	26	146	27.52	7	48	3.708	1.891	3.832	0.000126878901339702	0.00825444852369641	0.6296	0.2668	0.526	0.526	TRUE	7.376
LOC126334614	110	212	175	75	82	275	299	378	386	126	118	230	121	57	71	329	310	322	276	282	211.57	119	304	1.948	0.962	3.834	0.000126323047367765	0.00825444852369641	0.1411	0.1562	0.1442	0.1442	TRUE	2.5149
LOC126268014	4	3	6	9	15	10	12	31	50	41	4	3	4	7	13	12	12	26	36	92	20.98	6	36	3.301	1.723	3.819	0.000134247076945696	0.00861581959156846	0.4505	0.3065	0.4132	0.4132	TRUE	0.5939
LOC126334606	87	92	193	104	91	141	155	193	232	124	93	100	133	79	78	169	161	164	166	278	142.1	97	188	1.645	0.718	3.818	0.000134343625023718	0.00861581959156846	0.0456	0.1643	0.0652	0.0652	TRUE	0.6551
LOC126267355	7236	5887	10867	11566	7894	7683	9478	18829	22056	6652	7770	6387	7502	8735	6796	9198	9828	16034	15784	14898	10293.21	7438	13148	1.566	0.647	3.808	0.000140055833777161	0.00878950823355856	0.0399	0.14	0.0558	0.0558	TRUE	0.096
LOC126278591	0	0	5	0	0	1	50	22	4	19	0	0	3	0	0	1	52	19	3	43	12.06	1	24	6.523	2.705	3.809	0.000139809327692527	0.00878950823355856	2.2901	0.4298	1.4105	1.4105	TRUE	0.381
LOC126335147	177	262	361	328	331	548	651	525	452	929	190	284	249	248	285	656	675	447	323	2081	543.84	251	836	2.309	1.207	3.81	0.000139168404137855	0.00878950823355856	0.2766	0.1461	0.2458	0.2458	TRUE	1.6331
LOC126336806	129	176	231	151	161	183	200	352	363	120	139	191	159	114	139	219	207	300	260	269	199.63	148	251	1.526	0.61	3.806	0.000140950715892222	0.00878960869794265	0.0244	0.1572	0.0426	0.0426	TRUE	0.2538
LOC126336387	0	0	0	4	1	1	9	517	0	474	0	0	0	3	1	1	9	440	0	1062	151.62	1	302	4.57	2.192	3.782	0.000155563910133881	0.00956859469059854	5.6129	0.1627	2.8603	5.6129	TRUE	0.29
LOC126354280	1	0	1	0	0	0	0	61	73	5	1	0	1	0	0	0	0	52	52	11	11.71	0	23	6.379	2.673	3.776	0.000159574379969725	0.00977086203506932	3.8516	0.4384	2.0328	2.0328	TRUE	0.0552
LOC126293423	18	22	16	17	22	18	18	130	134	46	19	24	11	13	19	22	19	111	96	103	43.59	17	70	2.632	1.396	3.774	0.000160640795983111	0.00979185248307865	0.3433	0.22	0.3132	0.3132	TRUE	0.0527
LOC126277894	11	28	28	22	28	24	8	157	304	105	12	30	19	17	24	29	8	134	218	235	72.57	20	125	3.39	1.761	3.767	0.000165513104320119	0.00999876485562436	0.6844	0.1879	0.5486	0.5486	TRUE	0.0392
LOC126336207	3	11	1	9	17	6	23	54	59	97	3	12	1	7	15	7	24	46	42	217	37.38	8	67	4.174	2.061	3.767	0.000165077937094708	0.00999876485562436	1.0144	0.2333	0.7801	0.7801	TRUE	1.4787
LOC126272572	5333	1606	2798	2108	435	13739	11302	24392	12881	979	5727	1742	1932	1592	375	16449	11719	20771	9218	2193	7171.67	2274	12070	3.112	1.638	3.763	0.000167591909670506	0.0100347509808021	0.5684	0.1401	0.4917	0.4917	TRUE	0.3132
LOC126336680	2	1	11	3	6	23	9	31	2	71	2	1	8	2	5	28	9	26	1	159	24.2	4	45	4.679	2.226	3.762	0.000168879751052735	0.0100673162609939	1.209	0.2843	0.9472	0.9472	TRUE	1.6865
LOC126281317	97	133	149	160	145	146	191	203	238	98	104	144	103	121	125	175	198	173	170	219	153.25	119	187	1.441	0.527	3.759	0.000170754424853009	0.0100901697690433	0.0074	0.1625	0.0281	0.0281	TRUE	0.1322
LOC126285405	492	462	662	574	445	684	672	866	831	510	528	501	457	434	383	819	697	737	595	1142	629.32	461	798	1.539	0.622	3.759	0.000170728942562827	0.0100901697690433	0.0364	0.1452	0.0512	0.0512	TRUE	0.5568
LOC126293671	0	4	15	6	3	23	10	24	25	19	0	4	10	5	3	28	10	20	18	43	14.06	4	24	3.033	1.601	3.755	0.000173088418303048	0.0101078190246526	0.3324	0.3886	0.352	0.352	TRUE	0.4503
LOC126293404	696	932	736	830	753	1000	1396	1744	1534	474	747	1011	508	627	648	1197	1448	1485	1098	1062	983.09	708	1258	1.563	0.644	3.745	0.00018061117046469	0.0104445741825991	0.0467	0.1432	0.0579	0.0579	TRUE	0.4543
LOC126354789	275	172	367	345	266	327	294	605	704	364	295	187	253	261	229	391	305	515	504	815	375.54	245	506	1.694	0.761	3.742	0.000182749603591967	0.0104526664165928	0.0778	0.149	0.0902	0.0902	TRUE	0.3624
LOC126273163	82	111	126	165	180	177	326	212	256	248	88	120	87	125	155	212	338	181	183	555	204.41	115	294	1.9	0.926	3.733	0.000188982747109997	0.0107000608112656	0.1484	0.1568	0.1501	0.1501	TRUE	0.492
LOC126281584	7	5	22	19	12	46	43	10	61	22	8	5	15	14	10	55	45	9	44	49	25.39	10	40	2.426	1.278	3.734	0.000188319186595439	0.0107000608112656	0.2455	0.2775	0.2534	0.2534	TRUE	1.2658
LOC126281482	0	4	1	10	1	2	43	34	9	43	0	4	1	8	1	2	45	29	6	96	19.21	3	36	4.665	2.222	3.73	0.000191406596287294	0.0107473612487953	1.351	0.3218	1.0042	1.0042	TRUE	0.2162
LOC126336731	5	18	16	16	10	13	37	302	2	134	5	20	11	12	9	16	38	257	1	300	66.93	11	122	4.328	2.114	3.725	0.000195058160677509	0.0108622511534488	1.3004	0.1919	0.9753	0.9753	TRUE	0.0565
LOC126272758	83	150	110	75	100	163	259	206	217	112	89	163	76	57	86	195	269	175	155	251	151.58	94	209	1.757	0.813	3.711	0.000206643047798897	0.0113210272178732	0.0956	0.1627	0.1084	0.1084	TRUE	0.5284
LOC126284858	96	177	231	142	168	468	411	319	290	96	103	192	159	107	145	560	426	272	208	215	238.71	141	336	1.823	0.867	3.711	0.000206302152681219	0.0113210272178732	0.126	0.1543	0.1317	0.1317	TRUE	0.1982
LOC126278111	73	97	136	78	96	118	114	172	223	65	78	105	94	59	83	141	118	146	160	146	113.02	84	142	1.518	0.603	3.705	0.000211647275287833	0.0115387489585376	0.019	0.1706	0.0421	0.0421	TRUE	0.2912
LOC126268660	0	2	3	1	1	73	64	4	1	0	0	2	2	1	1	87	66	3	1	0	16.37	1	31	5.232	2.387	3.696	0.000219023064704228	0.0117786410133828	2.2846	0.3534	1.5844	1.5844	TRUE	0.0725
LOC126281210	47	64	81	77	58	87	113	126	138	28	50	69	56	58	50	104	117	107	99	63	77.4	57	98	1.544	0.626	3.697	0.000217779120204338	0.0117786410133828	0.01	0.1849	0.0439	0.0439	TRUE	0.2627
LOC126299109	1759	2299	1462	1973	1541	2046	3105	4788	4517	1463	1889	2494	1009	1490	1327	2450	3220	4077	3233	3277	2446.45	1642	3251	1.65	0.722	3.696	0.000219348029513188	0.0117786410133828	0.0759	0.1411	0.0851	0.0851	TRUE	0.6415
LOC126335161	2	2	3	0	3	7	9	18	16	2	2	2	2	0	3	8	9	15	11	4	5.79	2	9	3.123	1.643	3.691	0.00022326646730266	0.0119416673341486	0	0.7437	0.2622	0.2622	TRUE	0.2108
LOC126267457	3	2	0	2	2	9	7	27	3	16	3	2	0	2	2	11	7	23	2	36	8.76	2	16	3.9	1.964	3.684	0.000229226210124748	0.0121642708839533	0.6418	0.5391	0.6114	0.6114	TRUE	0.1135
LOC126354796	7	14	10	7	7	26	24	20	22	18	8	15	7	5	6	31	25	17	16	40	17	8	26	2.124	1.087	3.685	0.000229010534704736	0.0121642708839533	0.0994	0.3455	0.1605	0.1605	TRUE	0.2449
LOC126335083	499	422	938	491	873	685	841	1511	1991	423	536	458	648	371	752	820	872	1287	1425	947	811.46	553	1070	1.628	0.703	3.682	0.000231482105624196	0.012235999426979	0.0671	0.144	0.0793	0.0793	TRUE	0.1573
LOC126281866	1	0	0	4	1	11	7	7	5	16	1	0	0	3	1	13	7	6	4	36	7.08	1	13	4.297	2.103	3.68	0.000233470303305386	0.0122930744915505	0.714	0.6343	0.687	0.687	TRUE	0.65
LOC126267420	25	13	26	5	13	24	38	66	48	108	27	14	18	4	11	29	39	56	34	242	47.44	15	80	2.961	1.566	3.677	0.000236296820264823	0.0122983406608599	0.5851	0.2134	0.4859	0.4859	TRUE	4.7625
LOC126284203	262	210	416	254	284	280	385	479	665	342	281	228	287	192	245	335	399	408	476	766	361.69	247	477	1.622	0.698	3.677	0.000235598787003565	0.0122983406608599	0.0622	0.1493	0.0765	0.0765	TRUE	0.9812
LOC126332220	116	77	69	376	78	136	1872	442	580	149	125	84	48	284	67	163	1941	376	415	334	383.59	122	646	2.939	1.555	3.675	0.000237592086833667	0.0123183759349931	0.6502	0.1488	0.5126	0.5126	TRUE	3.0998
LOC126324985	86	67	102	130	117	119	157	163	190	127	92	73	70	98	101	142	163	139	136	284	129.88	87	173	1.639	0.713	3.673	0.000240169381910048	0.0123351346671951	0.0572	0.1666	0.0763	0.0763	TRUE	1.1679
LOC126354793	121	140	200	119	146	213	215	207	253	121	130	152	138	90	126	255	223	176	181	271	174.17	127	221	1.53	0.614	3.672	0.000240649981683381	0.0123351346671951	0.031	0.1597	0.0499	0.0499	TRUE	0.1443
LOC126317678	1	1	2	7	1	4	0	21	37	50	1	1	1	5	1	5	0	18	26	112	17.08	2	32	4.517	2.175	3.662	0.000250394556646897	0.0125419489781365	1.6102	0.3445	1.1946	1.1946	TRUE	0.885
LOC126335705	3	3	4	6	5	9	12	19	19	4	3	3	3	5	4	11	12	16	14	9	8	4	12	2.267	1.181	3.665	0.000247573056198227	0.0125419489781365	0	0.577	0.1285	0.1285	TRUE	0.1265
LOC126335709	118	111	169	511	151	141	1093	666	594	426	127	120	117	386	130	169	1133	567	425	954	412.82	176	650	2.334	1.223	3.66	0.000252099476947468	0.0125419489781365	0.3703	0.1481	0.3144	0.3144	TRUE	0.1637
LOC126278346	163	183	277	180	229	229	269	475	578	582	175	199	191	136	197	274	279	404	414	1303	357.26	180	535	2.039	1.028	3.653	0.000259663277525874	0.0128239542754749	0.2391	0.1494	0.2185	0.2185	TRUE	3.5799
LOC126336120	4	14	31	21	14	17	25	55	76	92	4	15	21	16	12	20	26	47	54	206	42.23	14	71	2.804	1.487	3.653	0.000259511433845	0.0128239542754749	0.5299	0.2225	0.4487	0.4487	TRUE	1.7732
LOC126266827	52	14	48	57	33	109	107	241	67	27	56	15	33	43	28	130	111	205	48	60	73.07	35	111	2.113	1.079	3.643	0.000269175254298826	0.0131497456359989	0.2468	0.1875	0.2327	0.2327	TRUE	0.186
LOC126336548	13	15	37	44	8	22	41	117	65	114	14	16	26	33	7	26	43	100	47	255	56.62	19	94	2.715	1.441	3.639	0.00027351526810215	0.0132186021712796	0.5235	0.2015	0.439	0.439	TRUE	0.7536
LOC126355870	0	0	0	0	0	7	3	6	11	0	0	0	0	0	0	8	3	5	8	0	2.45	0	5	4.771	2.254	3.639	0.000273500157749145	0.0132186021712796	0.3266	1.5698	1.124	1.124	TRUE	0.0587
LOC126272826	8	1	1	7	8	7	12	49	29	20	9	1	1	5	7	8	12	42	21	45	15.06	5	26	2.948	1.56	3.63	0.000283464762661197	0.0135683518218562	0.4853	0.372	0.4504	0.4504	TRUE	0.0609
LOC126278342	508	456	894	864	566	628	884	1367	1071	367	546	495	617	653	487	752	917	1164	766	822	721.81	560	884	1.442	0.528	3.628	0.000285131680155287	0.0135683518218562	0.0251	0.1445	0.0383	0.0383	TRUE	0.3857
LOC126284271	1508	1052	6181	1946	1348	3520	4115	7055	6069	3000	1619	1141	4267	1470	1161	4214	4267	6008	4343	6719	3520.87	1932	5110	1.894	0.921	3.626	0.000287953953665125	0.0136244507027849	0.1903	0.1406	0.1795	0.1795	TRUE	2.1856
LOC126291604	119	83	365	365	242	197	186	749	930	1792	128	90	252	276	208	236	193	638	666	4013	669.93	191	1149	3.022	1.596	3.625	0.00028934364873761	0.0136425026296771	0.7926	0.1449	0.6098	0.6098	TRUE	3.4635
LOC126334545	442	314	430	344	1152	1046	770	1181	1968	1201	475	341	297	260	992	1252	798	1006	1408	2690	951.83	473	1431	2.038	1.027	3.619	0.000296006664842696	0.0138600767773404	0.2598	0.1433	0.2326	0.2326	TRUE	1.0505
LOC126365875	121	83	144	91	75	136	253	281	148	96	130	90	99	69	65	163	262	239	106	215	143.8	91	197	1.711	0.775	3.618	0.000297245794448232	0.0138701037602534	0.0947	0.164	0.1077	0.1077	TRUE	0.1893
LOC126267269	152	100	168	143	156	203	131	403	433	580	163	108	116	108	134	243	136	343	310	1299	296.09	126	466	2.287	1.194	3.615	0.000299799242895676	0.013941179913623	0.3781	0.1515	0.3212	0.3212	TRUE	2.2147
LOC126284811	1	2	13	17	3	57	79	17	26	4	1	2	9	13	3	68	82	14	19	9	21.98	6	38	3.167	1.663	3.61	0.000306041918005887	0.0141827371043002	0.741	0.2989	0.6119	0.6119	TRUE	0.091
LOC126333554	156	227	212	156	185	269	299	324	334	198	168	246	146	118	159	322	310	276	239	443	242.77	167	318	1.594	0.673	3.604	0.000313029247465625	0.0143590229718808	0.0583	0.1541	0.0741	0.0741	TRUE	0.6089
LOC126267157	156	178	229	224	187	170	270	272	383	115	168	193	158	169	161	204	280	232	274	258	209.56	170	250	1.371	0.455	3.59	0.000330521316842441	0.0148591842508701	0.0072	0.1563	0.024	0.024	TRUE	0.1176
LOC126282243	118	33	146	128	71	284	101	187	233	581	127	36	101	97	61	340	105	159	167	1301	249.3	84	414	2.638	1.4	3.584	0.000338864241275738	0.0151336993826511	0.609	0.1537	0.4855	0.4855	TRUE	2.2601
LOC126345116	5	37	60	56	42	34	97	79	160	321	5	40	41	42	36	41	101	67	115	719	120.74	33	209	2.965	1.568	3.578	0.000345617761732145	0.0153845379992085	0.8273	0.1686	0.6404	0.6404	TRUE	5.4539
LOC126335724	358	608	628	634	461	582	987	1109	1233	1717	384	660	434	479	397	697	1023	944	882	3845	974.57	471	1478	2.049	1.035	3.577	0.000348017988457283	0.0154405882616523	0.2891	0.1432	0.2543	0.2543	TRUE	8.191
LOC126267478	1179	3273	2206	3525	1378	1703	7712	6390	20273	2055	1266	3551	1523	2662	1186	2039	7997	5441	14508	4602	4477.58	2038	6917	2.136	1.095	3.571	0.000355459485989488	0.015617135598733	0.3634	0.1404	0.2926	0.2926	TRUE	0.2802
LOC126291424	37	48	119	191	80	83	80	262	330	848	40	52	82	144	69	99	83	223	236	1899	292.79	77	508	3.005	1.588	3.571	0.000355113956270365	0.015617135598733	0.8968	0.1516	0.6848	0.6848	TRUE	7.7764
LOC126355501	18	1	22	24	32	25	12	33	139	305	19	1	15	18	28	30	12	28	99	683	93.43	16	170	3.571	1.836	3.573	0.000353583848821596	0.015617135598733	1.4117	0.1771	1.0461	1.0461	TRUE	4.4808
LOC126298650	61	492	406	124	208	532	1577	852	848	307	66	534	280	94	179	637	1635	726	607	688	544.43	231	859	2.25	1.17	3.57	0.00035695391434407	0.0156320400288154	0.4028	0.1461	0.3369	0.3369	TRUE	3.9218
LOC126267222	3837	4786	5850	6175	3460	5286	6714	8893	8675	2569	4120	5192	4038	4664	2979	6329	6962	7573	6208	5754	5381.83	4199	6565	1.425	0.51	3.553	0.000380481263029104	0.0163970460232797	0.0249	0.1403	0.0394	0.0394	TRUE	0.3281
LOC126334906	85	122	152	80	101	106	164	258	234	120	91	132	105	60	87	127	170	220	167	269	142.88	95	191	1.623	0.699	3.549	0.000386335592982874	0.0164917767957232	0.0695	0.1641	0.0871	0.0871	TRUE	0.1609
LOC126332318	53	25	2	45	8	71	691	15	151	104	57	27	1	34	7	85	716	13	108	233	128.15	25	231	3.32	1.731	3.544	0.000393930646067688	0.0167631116433584	1.2982	0.167	0.9575	0.9575	TRUE	0.6508
LOC126272460	2	0	1	1	1	9	4	3	12	8	2	0	1	1	1	11	4	3	9	18	4.84	1	9	3.343	1.741	3.539	0.000402215389296065	0.0170620020312049	0	0.8623	0.4496	0.4496	TRUE	0.1146
LOC126272886	37	62	59	27	45	57	101	107	106	48	40	67	41	20	39	68	105	91	76	108	65.43	41	90	1.682	0.75	3.535	0.000408216736420286	0.0171552449603705	0.0784	0.1931	0.1025	0.1025	TRUE	0.5313
LOC126267550	315	2891	2739	869	1209	2166	5634	4771	5595	5533	338	3136	1891	656	1041	2593	5842	4063	4004	12392	3595.62	1412	5779	2.319	1.214	3.532	0.00041280798646593	0.0172944819593095	0.5412	0.1406	0.3973	0.3973	TRUE	0.8035
LOC126278127	113	113	90	115	125	146	468	123	237	481	121	123	62	87	108	175	485	105	170	1077	251.22	100	402	2.294	1.198	3.531	0.000414544000669785	0.0173136093119245	0.4605	0.1536	0.381	0.381	TRUE	0.5282
LOC126354054	45	50	121	73	49	78	104	148	157	36	48	54	84	55	42	93	108	126	112	81	80.36	57	104	1.555	0.637	3.521	0.000429431834594812	0.0178253729623834	0.0364	0.1832	0.0617	0.0617	TRUE	0.5867
LOC126283971	5	3	8	15	9	13	17	25	25	10	5	3	6	11	8	16	18	21	18	22	12.8	7	19	1.879	0.91	3.519	0.000433631905058715	0.0179446695390047	0	0.4131	0.1143	0.1143	TRUE	0.5172
LOC126335342	348	305	412	427	354	367	471	621	754	166	374	331	284	322	305	439	488	529	540	372	398.42	323	474	1.366	0.449	3.513	0.00044279472056285	0.0182679821910259	0.0128	0.1484	0.0278	0.0278	TRUE	0.1504
LOC126355467	31	27	27	35	43	88	57	137	96	11	33	29	19	26	37	105	59	117	69	25	51.91	29	75	1.828	0.871	3.51	0.000447449161078797	0.0184038968015753	0.1534	0.2071	0.166	0.166	TRUE	0.1038
LOC126267504	726	632	1118	1095	936	771	1101	1498	1354	496	780	686	772	827	806	923	1142	1276	969	1111	929	774	1084	1.316	0.396	3.505	0.000456316730770132	0.0186186676080386	0.0095	0.1434	0.0219	0.0219	TRUE	0.1223
LOC126344463	11	6	17	3	8	5	15	76	25	74	12	7	12	2	7	6	16	65	18	166	30.91	8	54	2.874	1.523	3.506	0.000455333521991356	0.0186186676080386	0.8391	0.2529	0.6799	0.6799	TRUE	0.5032
LOC126267326	41	58	73	52	58	43	88	120	188	93	44	63	50	39	50	51	91	102	135	208	83.43	49	117	1.738	0.797	3.501	0.0004633864795996	0.0188304679938192	0.1232	0.1816	0.1371	0.1371	TRUE	0.2272
LOC126332302	229	89	15	124	51	198	2420	73	494	286	246	97	10	94	44	237	2509	62	354	641	429.29	98	761	2.978	1.575	3.494	0.000475063760561548	0.0192471940356852	1.1488	0.1478	0.8545	0.8545	TRUE	1.2045
LOC126284517	16	13	24	27	19	29	46	75	90	5	17	14	17	20	16	35	48	64	64	11	30.65	17	44	1.827	0.869	3.475	0.000511326651675592	0.0205930721740301	0.1306	0.2538	0.1625	0.1625	TRUE	0.1631
LOC126336798	1068	975	1706	1718	1475	1169	1665	2754	2280	838	1147	1058	1178	1298	1270	1400	1726	2345	1632	1877	1492.93	1190	1796	1.384	0.469	3.473	0.000514774007763398	0.0206703913147012	0.0217	0.142	0.0344	0.0344	TRUE	0.3559
LOC126278977	472	652	1004	1070	823	1111	867	1346	1348	876	507	707	693	808	709	1330	899	1146	965	1962	972.58	685	1260	1.543	0.626	3.471	0.000519155871445854	0.0207233547268593	0.0628	0.1432	0.0756	0.0756	TRUE	0.5666
LOC126278664	228	334	348	312	392	348	606	573	739	160	245	362	240	236	337	417	628	488	529	358	384.07	284	484	1.488	0.573	3.465	0.00053119649106625	0.0210796214577962	0.0425	0.1488	0.0571	0.0571	TRUE	0.159
LOC126365834	125	595	765	529	312	378	240	7483	920	2117	134	645	528	400	269	453	249	6372	658	4741	1444.91	395	2495	2.671	1.417	3.457	0.000545517952958069	0.0214643233792716	0.9382	0.1421	0.7086	0.7086	TRUE	0.0984
LOC126335165	19	10	8	12	27	56	52	52	93	4	20	11	6	9	23	67	54	44	67	9	30.98	14	48	2.07	1.05	3.451	0.000558154595423117	0.0218926028558424	0.3091	0.2526	0.2934	0.2934	TRUE	0.351
LOC126299547	110	122	136	146	145	160	237	171	222	97	118	132	94	110	125	192	246	146	159	217	153.85	116	192	1.457	0.543	3.445	0.00057098218247849	0.022202674980744	0.0271	0.1624	0.046	0.046	TRUE	0.1415
LOC126281273	71	62	80	49	118	85	89	243	219	270	76	67	55	37	102	102	92	207	157	605	149.97	67	233	2.022	1.016	3.438	0.000585972210978341	0.0226268711961203	0.3615	0.163	0.3123	0.3123	TRUE	1.5094
LOC126294962	451	618	648	1043	425	563	1012	1352	1860	1822	484	670	447	788	366	674	1049	1151	1331	4081	1104.21	551	1657	1.9	0.926	3.438	0.000586907463038592	0.0226268711961203	0.29	0.1428	0.2549	0.2549	TRUE	2.232
LOC126273186	1670	1699	2864	2709	1644	1963	2330	3664	3886	1112	1793	1843	1977	2046	1415	2350	2416	3120	2781	2490	2223.26	1815	2631	1.344	0.426	3.43	0.000602580883444978	0.0229170848239786	0.0159	0.1412	0.0289	0.0289	TRUE	0.1875
LOC126284447	14	12	22	36	25	6	14	132	128	163	15	13	15	27	22	7	15	112	92	365	68.27	18	118	2.612	1.385	3.429	0.000605603835053521	0.0229170848239786	0.8981	0.1909	0.7003	0.7003	TRUE	0.5502
LOC126293537	10	22	6	25	20	12	110	53	107	17	11	24	4	19	17	14	114	45	77	38	36.31	15	58	2.135	1.094	3.43	0.000604505444419117	0.0229170848239786	0.3929	0.2361	0.3525	0.3525	TRUE	0.1389
LOC126313189	24	10	33	19	24	90	13	19	23	306	26	11	23	14	21	108	13	16	16	685	93.36	19	168	2.88	1.526	3.429	0.00060470925735048	0.0229170848239786	1.3074	0.1771	0.9825	0.9825	TRUE	3.6134
LOC126354239	243	379	425	337	325	490	497	549	524	394	261	411	293	255	280	587	515	467	375	882	432.67	300	565	1.551	0.633	3.431	0.000601560412205604	0.0229170848239786	0.0688	0.1477	0.082	0.082	TRUE	0.4948
LOC126285284	0	0	1	0	0	0	0	20	39	6	0	0	1	0	0	0	0	17	28	13	5.91	0	12	3.078	1.622	3.424	0.000617568900414842	0.0231494248210904	4.3718	0.7322	2.1667	2.1667	TRUE	0.0754
LOC126269449	4	19	28	18	16	18	39	77	50	16	4	21	19	14	14	22	40	66	36	36	27.08	14	40	1.825	0.868	3.42	0.000626073174388453	0.0233852055788129	0.147	0.2689	0.1785	0.1785	TRUE	0.3256
LOC126271928	995	1103	2025	1787	1439	1359	1442	2463	2462	851	1068	1197	1398	1350	1239	1627	1495	2097	1762	1906	1513.89	1250	1777	1.324	0.405	3.42	0.000627315225030231	0.0233852055788129	0.0133	0.142	0.0257	0.0257	TRUE	0.1267
LOC126301646	0	0	0	1	0	3	1	3	4	11	0	0	0	1	0	4	1	3	3	25	3.54	0	7	3.171	1.665	3.417	0.000632684710080104	0.0235205755406703	1.2866	1.1273	1.2273	1.2273	TRUE	2.7109
LOC126301292	15	15	38	18	79	18	32	59	280	813	16	16	26	14	68	22	33	50	200	1821	226.64	28	425	3.103	1.633	3.416	0.00063501865275259	0.0235426641343782	1.5641	0.1551	1.1435	1.5641	TRUE	6.8512
LOC126284693	0	0	0	0	0	0	2	19	10	2	0	0	0	0	0	0	2	16	7	4	2.99	0	6	3.062	1.614	3.407	0.000656203526910743	0.0242616014375852	2.2911	1.3107	1.7322	1.7322	TRUE	0.2111
LOC126268046	3	2	7	4	2	322	248	1	1	0	3	2	5	3	2	386	257	1	1	0	65.92	3	129	2.981	1.576	3.399	0.00067611229815571	0.024827108251326	2.905	0.1927	1.9537	2.905	TRUE	0.0989
LOC126268222	44	28	63	53	72	121	98	72	80	80	47	30	43	40	62	145	102	61	57	179	76.73	44	109	1.706	0.771	3.399	0.000677002877973638	0.024827108251326	0.1427	0.1853	0.1516	0.1516	TRUE	0.1074
LOC126328190	7	24	34	29	21	23	18	111	125	46	8	26	23	22	18	28	19	95	89	103	43.02	19	67	1.98	0.985	3.399	0.000675562217032038	0.024827108251326	0.3185	0.221	0.2942	0.2942	TRUE	0.0705
LOC126278137	1613	1460	3657	4267	2400	6459	2999	11607	12918	802	1732	1584	2525	3223	2066	7733	3110	9884	9245	1796	4289.68	2226	6354	1.829	0.871	3.397	0.000682435425227851	0.0248914182592541	0.2682	0.1405	0.2381	0.2381	TRUE	0.0807
LOC126336547	62	47	76	139	56	69	23	373	442	391	67	51	52	105	48	83	24	318	316	876	193.93	65	323	2.305	1.205	3.387	0.000705854925472188	0.0254116162932441	0.7052	0.1577	0.5538	0.5538	TRUE	0.3592
LOC126354154	86	261	208	226	205	286	559	399	500	112	92	283	144	171	176	342	580	340	358	251	273.67	173	374	1.632	0.707	3.388	0.000702892347165955	0.0254116162932441	0.1188	0.1524	0.1256	0.1256	TRUE	0.7779
LOC126299529	289	292	399	391	314	332	396	613	498	281	310	317	275	295	270	397	411	522	356	629	378.4	293	463	1.408	0.493	3.373	0.000743618067954253	0.0266207399353358	0.0262	0.1489	0.0421	0.0421	TRUE	0.2724
LOC126284820	1048	1121	3362	1352	758	2874	2149	3280	2900	1432	1125	1216	2321	1021	653	3441	2228	2793	2075	3207	2008.08	1267	2749	1.627	0.702	3.371	0.000749928943088378	0.0267053643628209	0.1287	0.1414	0.1313	0.1313	TRUE	0.7594
LOC126335140	45	58	54	31	49	33	94	147	161	59	48	63	37	23	42	40	97	125	115	132	72.36	43	102	1.689	0.756	3.371	0.000749485751208706	0.0267053643628209	0.1401	0.188	0.1505	0.1505	TRUE	0.657
